38 Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NTP (Nilai Tukar Petani) menurut Provinsi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMPUNG,97.92,96.83,95.4,93,91.51,91.83,92.99,94.26,95.63,94.74,95.85,96.75,94.73,98.9,97.82,95.93,94.48,93.37,93.06,93.28,94.12,94.3,91.64,91.69,92.55,94.26,98.99,97.2,96.55,94.91,94.14,96.26,96.18,94.19,94.82,96.3,96.99,99.6,96.34,95.74,94.55,93.25,89.58,86.47,87.04,89.12,92.2,95.6,96.42,98.93,99.79,93.23,100.14,99.58,99.02,96.67,98.29,99.19,101.8,100.59,100.12,99.02,99.88,100.3,99.55,101.71,101.6,101.05,99.99,99.07,100.32,101.67,101.49,101.34,102.61,102.33,102.96,101.35,101.17,101.28,99.9,98.05,100.26,100.89,99.82,99.31,101.15,100.21,101.01,101.44,100.38,101.37,101.4,100.32,98.75,99.83,100.69,100.49,100.1,101.22,101.08,101.49,101.99,100.73
KEP. BANGKA BELITUNG,105.92,105.79,103.05,100.23,96.92,96.11,98.94,102.53,105.46,108.08,110.84,113.46,103.95,99.85,99.49,101,101.43,101.02,100.16,100.26,101.61,100.23,99.74,99.51,98.16,100.2,102.82,101.75,99.35,97.23,99.47,101.26,103.67,101.43,103.16,106.13,103.67,104.69,102.06,106.4,106.54,103.38,100.35,95.89,94.49,97.63,102.28,105.92,109.22,112.92,115.84,104.25,100.17,99.47,97.74,95.27,96.81,99.27,100.66,100.38,101.22,101.81,103.18,105.33,100.11,108.19,106.61,105.67,103.08,102.93,104.21,105.96,106.99,106.66,104.75,104.57,107.16,105.56,98.2,97.6,98.08,97.13,96,94.48,94.34,94.24,93.56,93.5,93.99,94.1,95.43,107.86,106.31,105.42,102.89,102.7,103.89,105.57,106.57,106.22,104.37,104.22,106.73,105.23
KEP. RIAU,101.38,101.27,100.59,99.28,97.6,97.05,96.86,97.94,98.35,98.99,99.66,101.35,99.19,102.96,100.71,101.84,103.72,102.49,101.19,102.38,101.11,101.75,103.45,103.89,104.54,102.5,108.65,107.26,105.99,105.03,103.88,102.29,100.81,100.95,102.65,103.62,102.86,105.39,104.12,93.53,96.01,93.43,92.25,88.5,86.48,84.37,86.6,85.22,86.4,87.52,89.57,89.16,97.8,98.05,98.42,98.21,99.49,101.68,102.77,102.25,101.38,100.42,99.39,99.86,99.97,103.59,102.39,103.21,100.55,99.25,100.1,102.03,103.87,105.38,105.57,107.72,109.07,103.56,103.25,103.91,103.54,100.96,100.8,100.62,100.6,100.29,98.61,99.31,98.1,98.67,100.72,103.57,102.47,103.23,100.57,99.33,100.13,101.96,103.68,105.02,105.25,107.22,108.53,103.41
DKI JAKARTA,101.17,100.4,100.22,99.97,99.25,98.3,100.14,99.25,99.58,98.67,98.32,99.28,99.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.4,96.74,96.57,95.42,94.8,93.83,95.02,93.45,93.59,93.67,95.81,95.95,95.19,103.7,102.85,102.67,103.02,102.24,101.31,103.59,103.16,103.62,102.04,100.01,101.51,102.48,101.17,100.4,100.22,99.97,99.25,98.3,100.14,99.25,99.58,98.67,98.32,99.28,99.55
JAWA BARAT,104.47,104.48,104.13,102.04,100.44,100,100.08,99.52,99.98,100.94,100.73,100.19,101.41,106.48,106.75,106.69,104.19,102.2,101.54,101.39,101.43,102.54,103.12,102.22,100.95,103.28,106.07,104.44,101.41,100.62,99.25,98.68,98.44,95.85,95.76,98.94,101.65,103.86,100.41,96.73,95.99,97.16,94.6,93.9,92.18,92.47,91.73,89.96,89.93,90.14,87.93,92.72,95.09,95.57,95.88,94.73,94.3,95.72,97.28,95.52,93.93,94.79,95.38,96.15,95.36,98.64,98.67,98.11,96.02,96.26,97.27,97.28,99.07,101.35,102.27,103.39,104.3,99.39,103.53,104.47,104.93,103.47,103.93,103.29,103.39,102.93,102.3,104.08,102.05,103.5,103.49,102.17,102.86,103.03,101.4,101.8,101.61,101.69,101.86,102.03,103.58,102.42,103.72,102.35
JAWA TENGAH,104.03,103.29,102.12,100.51,101.11,101.1,100.77,100.99,101.82,102.08,102.19,101.49,101.79,108,107.06,104.61,102.5,102.81,102.65,102.07,102.78,104.24,104.17,103.57,102.72,103.93,107.83,106.28,108.18,107.46,109.88,108.8,107.05,105,104.69,106.96,109.1,107.06,107.36,88.47,88.85,89.78,90.01,89.18,89.35,89.79,92.98,94.65,94.38,94.99,95.4,91.5,94.77,94.87,93.97,92.36,92.94,94.52,95.67,94.48,93.71,93.49,93.94,94.17,94.07,104.02,102.39,101.95,99.59,100.67,99.32,101.27,102.89,103.89,104.24,105.12,107.18,102.71,108.9,109.09,107.99,105.34,106.53,105.83,107.46,109.67,110.39,111.36,109.68,109.88,108.51,106.83,106.24,105.42,102.9,104.04,103.07,104.83,106.79,107.64,108.34,107.75,108.74,106.05
DI YOGYAKARTA,103.16,103.19,101.91,100.69,100.82,100.3,101.44,101.01,100.33,100.71,100.24,99.71,101.12,104.75,105.07,102.95,102.16,102.86,101.23,101.89,102.22,101.84,101.36,99.96,98.26,102.04,107.65,107.3,108.08,106.82,103.27,103.69,107.07,106.86,106.25,106.19,107.91,109.86,106.75,120.68,118.05,118.24,119.06,119.91,115.31,117.12,113.39,112.45,115.8,113.95,114.79,116.56,93.39,93.73,93.09,90.18,90.06,92.88,94.11,92.81,91.28,92.92,94.25,95.36,92.84,102.87,103.65,104.43,105.44,104.77,103.23,105.3,106.44,108.76,109.62,111.61,113.7,106.66,95.6,94.31,94.24,93.99,94.18,95.28,96.74,95.68,97.05,98.01,97.71,95.98,95.73,95.96,94.77,94.74,94.55,94.7,95.67,97.16,96.21,97.62,98.57,98.39,96.85,96.27
JAWA TIMUR,103.98,103.16,101.47,99.43,99.01,99.99,100.21,99.83,100.36,100.5,100.54,100.8,100.77,106.77,105.45,102.57,100.48,100.28,101.35,101.09,101.95,103.44,103.4,102.68,102.48,102.66,107.1,104.94,103.44,100.41,97.96,94.91,93.62,90.97,89.27,92.79,95.7,97.82,97.4,98.62,98.45,97.58,97.84,97.71,99.94,99.68,98.39,98.7,98.37,98.07,98.03,98.45,98.44,99.21,99.79,97.53,97.36,99.53,101.68,99.79,99.34,98.43,99.01,99.49,99.13,98.51,97.14,96.86,94.26,93.9,95.43,95.04,95.25,95.41,95.72,95.48,96.26,95.77,101.2,99.23,98.07,96.01,96.98,97.84,99.26,98.7,98.01,99.37,99.58,100.64,98.74,99.96,98.27,97.51,95.21,95.56,96.73,97.31,97.11,96.81,97.69,97.69,98.62,97.37
BANTEN,105.14,105.49,106.01,103.61,101.45,99.69,100.32,101.2,101.97,100.82,100.82,100.74,102.27,106.7,106.96,107.84,104.55,101.76,99.49,100.13,101.6,102.77,101.28,101.19,100.74,102.91,105.77,106.4,106.85,106.07,103.33,102.1,101.96,101.59,102.51,101.31,100.08,100.38,103.19,104.42,106.24,105.4,107.47,108.28,104.59,104.77,106.96,108.08,110.07,110.84,111.1,107.36,96.56,96.53,95.92,93.96,94.13,95.34,97.59,95.85,93.96,92.7,94.23,95.49,95.19,100.58,99.83,100.06,98.83,97.82,98.67,97.53,97.94,97.85,98.15,98.37,99.09,98.73,100.03,98.72,97.86,96.78,98.29,98,96.85,96.81,96.52,96.53,96.29,97.88,97.54,100.42,99.5,99.4,98.22,97.96,98.47,97.33,97.6,97.45,97.67,97.75,98.73,98.37
BALI,96.27,96.63,97.1,94.81,93.54,93.53,93.92,93.34,93.16,92.83,92.61,93.56,94.27,100.5,100.96,102.06,99.87,98.86,97.95,98.77,99.73,99.41,100,98.57,97.87,99.54,97.42,98.67,97.63,96.98,94.71,93.47,92.54,90.5,91.17,91.23,93.39,96.56,94.52,87.82,88.49,89.94,87.27,84.61,83.99,82.36,80.53,79.12,78.38,76.89,78.49,83.15,97.33,97.02,96.83,93.84,93.75,95.67,97.81,97.32,97.66,96.49,97.39,98.36,96.62,100.18,98.95,99.76,98.49,98.66,99.4,99.58,98.79,100.02,100.06,97.9,99.47,99.27,102.95,102.68,103.35,100.38,100.36,100.86,101.57,102.29,103.21,102.14,103.52,105.17,102.38,100.49,99.37,100.16,98.7,98.85,99.57,99.8,99.18,100.38,100.3,98.52,100.11,99.62
NUSA TENGGARA BARAT,107.18,107.96,107.52,105.88,105.91,105.7,106.5,106.99,107.1,108.38,109.27,109.22,107.3,108.67,109.33,109.16,106.25,106.08,105.83,106.6,108.26,108.72,110.93,111.76,111.51,108.59,108.64,111.89,108.92,111.35,110.92,106.85,105.48,103.67,101.87,103.85,107.89,110.99,107.69,96.68,97.12,97.49,97.49,97.65,97.55,97.21,96.37,95.97,93.76,93.21,92.59,96.09,106.8,107.26,106.81,105.95,106.47,108,110.3,109.13,109.11,108.36,108.28,107.33,107.82,102.03,100.4,101.09,101.09,102.92,104.65,106.9,105.21,107.01,108.5,109.06,109.8,104.89,96.95,97.18,96.64,98.59,99.26,100.02,99.41,100.07,99.26,99.98,100.98,100.12,99.04,100.88,99.67,100.08,100.53,102.09,103.6,105.19,104.05,105.25,106.56,107.23,107.61,103.56
NUSA TENGGARA TIMUR,96.25,96.03,95.51,95.59,95.23,96.19,96.16,95.74,95.66,96.28,96.28,96.24,95.93,95.55,95.48,95.21,95.87,95.42,96.22,95.29,94.54,94.61,95.09,95.1,95.02,95.28,102.66,103.98,102.68,102.16,101.94,101.54,100.07,99.07,97.75,98.96,99.71,100.34,100.91,93.09,92.13,91.27,90.54,90.27,92.11,94.17,94.71,94.81,96.24,95.91,95.65,93.41,103.61,103.57,102.85,102.47,102.29,102.67,103.1,102.75,102.37,102.12,102.33,102.6,102.73,95.58,95.97,94.8,94.23,93.39,94.9,95.37,94.28,92.86,92.66,92.59,93.82,94.2,97.03,95.23,95.74,92.88,94.6,94.74,96.35,94.53,94.16,92.11,92.92,90.9,94.26,95.94,95.79,95.03,93.89,93.69,94.86,95.61,94.34,93.18,92.52,92.67,93.1,94.22
KALIMANTAN BARAT,109.31,109.21,107.24,103.74,104.81,102.37,104.15,106.86,109.52,112.23,114.97,117.01,108.46,100.33,97.83,95.9,96.21,96.82,97.26,95.63,96.22,96.42,96.83,96.88,96.67,96.91,102.85,101.71,101.51,98.79,96.99,94.89,93.84,94.84,96.89,99.62,101.36,105.3,99.04,114.46,115.31,112.97,107.67,109.11,105.15,108.68,112.68,116.7,120.63,124.75,127.85,114.67,97.88,98.48,99.75,97.02,98.14,98.6,97.06,96.98,96.22,96.58,97.44,96.44,97.55,99.87,100.62,99.7,99.75,100.88,101.89,103.96,103.26,103.55,103.56,103.98,104.48,102.13,103.2,103.37,103.43,101.85,102.55,102.55,102.78,102.83,102.96,102.67,102.71,101.36,102.69,100.48,101.13,100.39,100.13,101.19,102.01,103.74,103.18,103.45,103.4,103.75,103.9,102.23
KALIMANTAN TENGAH,108.11,107.48,105.21,102.38,100.47,98.53,99.37,100.4,102.81,104.02,105.84,107.99,103.55,100.85,99.99,97.82,98.71,98.33,97.67,98.61,99.15,100.14,99.83,98.76,99.15,99.08,102.01,101.5,101.35,101.8,100.81,99.3,99.83,97.88,95.73,93.63,95.35,97.42,98.88,113.24,112.4,109.39,104.2,101.03,97.79,98.45,100.65,104.94,107.33,110.65,114.22,106.18,103.92,104.5,102.97,101.44,100.79,101.73,104,103.06,102.6,104.2,105.31,105.25,103.31,103.31,103.32,103.52,102.21,102.8,102.4,102.52,101.32,102.52,101.62,101.77,101.27,102.38,100.58,100.14,100.63,99.75,99.65,99.69,99.4,99.74,99.03,99.24,100,101.1,99.91,102.79,102.71,102.97,101.74,102.19,101.88,101.92,101.02,101.85,101.16,101.43,101.24,101.91
KALIMANTAN SELATAN,102.61,101.99,101.1,98.64,98.39,98.44,98.87,99.64,100.91,102.31,103.53,105.37,100.98,102.6,102.31,101.82,99.85,101.57,102.68,101.79,100.79,101.51,101.87,102.1,103.24,101.85,98.86,99.03,100.17,100.42,99.04,99.3,97.56,96.57,95.48,94.13,95.02,97.16,97.73,103.75,102.13,100.59,96.87,93.23,91.22,93.62,97.97,101.63,105.4,108.78,112.55,100.64,100.69,101.24,99.48,96.62,98.49,100.67,102.2,100.93,98.83,100.06,100.87,99.64,99.98,101.93,101.82,100.27,98.57,98.51,98.5,100.18,100.9,99.86,100.08,98.46,98.9,99.83,102.88,102.63,101.73,99.14,100.61,100.17,100.51,98.34,98.14,98.09,98.5,99.33,100,102.13,101.99,100.57,98.69,98.94,98.84,100.25,100.37,99.5,99.67,98.47,98.99,99.86
KALIMANTAN TIMUR,112.86,114.73,112.5,109.68,108.42,107.02,108.25,110.31,112.04,112.08,113.53,114.97,111.36,103.43,104.36,103.12,102.81,102.69,101.61,100.98,101.35,101,100.14,99.36,98.37,101.6,105.92,107.48,108.21,106.9,106.78,106.03,105.92,104.3,102.63,100.71,102.28,105.26,105.2,127.21,130.82,126.33,120.05,116.27,113.24,116.82,122.19,127.22,128.14,131.63,135.12,124.57,100.69,101.51,100.42,98.58,100.7,102.65,102.67,102.09,102.07,102.48,103.34,102.54,101.65,104.28,103.96,102.85,104.04,104.27,102.99,102.7,102.7,102.01,102.71,103.04,102.46,103.17,102.03,100.48,100.97,102.57,102.16,101.34,100.53,102.99,103.95,103.3,100.84,102.79,101.99,103.55,102.83,102.24,103.56,103.59,102.46,102,102.79,102.64,102.9,102.33,102.57,102.79
KALIMANTAN UTARA,104.03,103.81,103.36,102.22,101.4,101.13,102.04,102.58,102.65,102.77,103.62,103.43,102.75,100.82,100.38,100.56,100.16,99.48,99.55,99.98,100.06,100.24,100.28,99.98,99.58,100.09,95.6,94.83,94.38,95.47,95.91,96.28,96.13,95.36,95.48,95.15,95.51,95.07,95.43,115.81,120.06,115.85,111.99,109.51,105.85,109.24,112.64,113.58,116.43,120.38,121.28,114.38,105.28,103.8,104.09,102.61,101.55,101.11,101.72,102.68,103.11,103.75,104.41,104.4,103.21,105.33,103.16,104.46,102.02,101,102.5,103.88,103.88,102.74,101.15,102.55,101.48,102.84,103.71,102.91,102.54,102.29,102.23,102.66,102.74,102.52,102.3,101.37,101.56,101.69,102.38,104.53,103.04,103.52,102.15,101.6,102.58,103.32,103.21,102.53,101.25,102.07,101.58,102.61
SULAWESI UTARA,99.27,99.1,98.85,97.79,97.85,96.52,98.12,98.27,97.64,99.26,100.76,102.11,98.8,103.11,103.87,104.59,104.2,105.04,104.76,105.5,105.32,104.41,105.72,105.59,105.72,104.82,99.26,100.24,101.73,103.7,101.4,103.36,106.19,103.37,100.99,103.1,104.44,100.26,102.34,96.69,96.39,95.24,93.6,93.52,90.73,93.03,93.67,93.28,95.38,97.94,100.88,95.03,100.3,98.63,98.67,96.13,97.64,97.13,96.33,96.63,97.77,98.56,99.48,101.29,98.21,104.24,101.69,101.28,98.88,99.44,98.9,99.13,101.63,100.81,100.19,100.54,103.26,100.83,101.14,99.25,99.68,99.48,97.4,97.6,99.77,100.99,100.06,98.02,98,98.21,99.13,103.98,101.49,101.15,98.93,99.27,98.79,99.18,101.58,100.75,100.01,100.33,102.84,100.69
SULAWESI TENGAH,96.92,97.43,96.72,95.64,95.94,94.01,93.29,93.59,94.59,94.94,94.38,95.91,95.27,95.11,95.43,97.09,99.14,98.99,97.48,97.84,98.51,98.76,97.91,97.19,97.45,97.58,96.95,97.18,94.61,95.34,92.51,92.78,93.94,94.01,93.68,94.53,98.13,96.38,95,97.59,98.54,96.49,93.64,94.43,91.27,89.33,89.73,91.89,93.01,91.67,94.43,93.49,97.86,96.56,96.1,95.46,95.83,95.72,97.26,96.55,95.98,96.14,96.18,96.62,96.35,97.72,98.42,99.49,96.98,98.21,99.48,98.95,98.43,96.84,95.93,97.4,99.47,98.11,101.21,100.1,101.26,98.71,99,99.96,100.23,99.21,99.48,100.44,100.72,99.75,100,97.99,98.55,99.63,97.12,98.27,99.51,99.05,98.49,97.04,96.28,97.66,99.49,98.26
SULAWESI SELATAN,96.86,97.73,96.8,96.9,96.65,96.57,96.04,96.58,97.4,97.23,97.33,97.56,96.97,95.15,95.9,95.23,96.7,96,96.18,95.76,95.69,96.38,96.4,96.27,95.85,95.96,113.5,114.74,110.72,106.59,108.67,107.52,105.56,103.36,100.79,98.97,101.36,103.8,106.28,96.12,98.56,97.25,95.08,94.92,93.53,91.46,94.68,97.78,96.9,96.81,97.71,95.9,99.6,99.11,98.85,98.71,98.74,99.42,101.22,101.29,100.73,101.47,102.09,103.29,100.38,100.08,98.42,97.3,95.94,97.46,97.99,99.85,100.78,101.81,101.27,101.12,103.64,99.64,97.47,97.11,96.46,93.59,94.77,96.24,95.97,96.54,95.61,95.81,96.59,96.52,96.06,98.55,97.65,96.81,94.56,95.88,96.96,97.57,98.29,98.17,98.07,98.46,99.46,97.54
SULAWESI TENGGARA,96.64,97.01,97.28,95.67,95.7,95.63,94.69,95.5,97.05,97.01,96.8,97.28,96.35,97.59,98.96,98.67,98.95,97.83,96.61,96.32,97.15,99,97.51,97.58,97.06,97.77,103.45,103.36,101.55,99.59,99.43,98.23,100.19,101.44,102.39,102.66,103,104.74,101.67,93.41,93.67,95,92.11,92.49,92.77,89.59,90.9,93.25,93.91,93.32,94.13,92.87,102.07,101.68,101.38,100.44,101.17,101.7,104.16,103,103.12,103.79,103.37,103.71,102.47,97.23,97,95.92,94.67,95.58,96.92,98.56,99.12,98.36,98.17,98.63,99.29,97.45,100.83,99.37,98.69,96.76,96.74,97.82,99.07,99.53,99.19,97.88,99.18,101.2,98.86,97.99,97.51,96.51,95.12,95.82,97.11,98.67,99.21,98.53,98.1,98.74,99.7,97.75
GORONTALO,99.04,98.71,99.04,98.55,98.97,98.26,99.54,99.32,99.7,100.18,100.56,101.13,99.42,96.69,96.64,96.86,96.48,97.1,94.88,96.06,96.02,97.1,97.74,98.46,99.17,96.93,104.36,104.59,103.22,106.68,102.14,104.37,101.56,105.75,107.18,110.76,110.65,106.2,105.62,102.86,102.41,104.11,104.14,104.73,105.53,107.74,104.66,104.72,105.84,106.85,109.72,105.28,102.39,101.28,101.76,99.96,101.29,103.71,107.22,105.95,104.67,104.1,104,104.13,103.37,99.05,97.95,98.81,96.15,97.23,95.58,94.49,95.1,93.68,91.76,90.24,92.79,95.23,99.48,100.22,99.7,99.16,99.66,98.59,99.37,97.93,96.08,96.65,96.26,98.75,98.49,99.09,98.17,98.89,96.43,97.46,95.86,94.94,95.37,93.9,92.22,90.8,93.35,95.53
SULAWESI BARAT,109.55,111.8,110.42,108.91,106.41,104.34,104.76,107.25,109.78,111.8,113.08,115.3,109.45,99.12,98.64,99.81,100.11,98.89,98.06,97.5,98.29,99.2,99.84,100.66,102.06,99.35,105.18,104.84,105.76,108.68,110.9,112.21,109.56,111.8,111.69,113.56,114.35,110.99,109.98,119.06,123.96,120.4,117.72,113.45,109.41,110.33,115.24,119.8,123.51,125.64,129.03,118.97,100.05,99.65,99.38,98.11,97.28,98.25,100.04,99.22,98.48,97.94,97.58,97.87,98.65,100.25,99.97,101.26,98.93,99.32,100.43,100.24,97.71,97.96,97.68,97.27,99.74,99.23,101.44,99.77,100.92,97.99,99.15,99.05,99.12,96.53,99.02,97.55,98.71,98.86,99,100.5,99.93,101.19,98.74,99.28,100.14,100.01,97.47,98.17,97.66,97.56,99.56,99.18
