38 Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NTP (Nilai Tukar Petani) menurut Provinsi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Petani,,,,,,,,,,,,,Petani Tanaman Pangan,,,,,,,,,,,,,Petani Hortikultura,,,,,,,,,,,,,Petani Tanaman Perkebunan,,,,,,,,,,,,,Petani Peternakan,,,,,,,,,,,,,Nelayan,,,,,,,,,,,,,Pembudidayaan Ikan,,,,,,,,,,,,,Nelayan dan Pembudidayaan Ikan,,,,,,,,,,,,
,2021,,,,,,,,,,,,,2021,,,,,,,,,,,,,2021,,,,,,,,,,,,,2021,,,,,,,,,,,,,2021,,,,,,,,,,,,,2021,,,,,,,,,,,,,2021,,,,,,,,,,,,,2021,,,,,,,,,,,,
,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan
SULAWESI UTARA,102.26,101.62,102.27,103.47,105.54,108.09,108.65,109.44,109.43,109.28,110.8,110.51,106.79,103.71,103.56,102.33,102.18,104.43,104.36,104.83,104.98,105.13,104.58,105.89,104.83,104.23,102.51,105.58,102.68,103.91,101.38,105.38,102.62,99.24,102.73,100.79,96.99,102.33,102.18,101.86,99.82,102.26,104.37,107.99,112.04,113.02,115.59,114.48,115.11,118.22,116.66,110.13,99.71,99.09,100.05,99.17,99.63,101.22,103.06,101.61,101.5,100.99,102.95,103.28,101.03,103.53,105.71,104.97,106.96,106.22,105.51,107.22,106.62,108.95,107.64,106.28,107.83,106.45,96.32,96.08,97.32,94.79,95.81,94.62,96.1,95.81,96.92,95.44,96.35,98.38,96.16,102.93,104.91,104.33,105.94,105.35,104.6,106.29,105.71,107.93,106.62,105.45,107.04,105.59
SULAWESI TENGAH,95.98,95.7,96.81,98.3,98.14,99.68,100.08,100.76,101.76,102.79,102.88,103.51,99.72,97.09,97.26,96.88,96.67,96.54,96.79,96.75,97.56,97.42,97.28,96.88,95.93,96.92,97.25,95.68,99.01,101.86,98.3,97.64,101.03,96.77,94.32,97.52,94.01,108.21,98.47,94.55,94.21,96.01,98.35,97.97,101.05,101.2,102.64,105.06,107.14,107.86,107.93,101.2,96.39,96.73,96.45,96.93,98.01,98.84,100.29,99.6,99.49,99.22,99.11,97.98,98.26,100.75,99.26,101.17,103.53,106.43,104.35,104.39,105.1,104.61,102.14,102.97,104.56,103.28,97.92,98.94,98.62,99.05,100.91,101.64,100.58,100.22,100,100.2,100.25,100.94,99.94,100.53,99.23,100.97,103.18,106,104.14,104.09,104.72,104.25,101.98,102.76,104.28,103.02
SULAWESI SELATAN,96.99,97.48,98.11,98.09,98.26,98.54,98.01,98.19,98.9,99.78,99.87,100.37,98.55,95.35,95.95,96.34,95.02,93.92,93.29,92.55,93.07,93.61,93.6,93.51,93.79,94.16,99.1,101,104.64,106.01,108.69,104.5,106.03,105.85,106.03,107.09,105.85,105.45,105.03,97.91,98.18,99.54,102.02,104.42,108.91,107.55,107.78,110.26,114.71,116.06,117.66,107.11,102.21,101.37,100.64,102.27,103.19,103.38,103.91,101.59,100.35,99.46,99.73,98.89,101.41,104.26,105.15,105.65,107.24,109.37,108.68,108.09,109.12,108.63,107.89,107.42,107.63,107.43,96.49,97.99,98.35,99.01,101.24,100.87,102.42,103.39,104.36,106.45,104.68,107.58,101.92,99.7,100.94,101.36,102.4,104.58,104.08,104.75,105.74,106.11,107.04,105.81,107.6,104.19
SULAWESI TENGGARA,97,96.64,96.89,97.84,98.32,99.71,100.98,99.87,99.75,100.84,100.82,101.08,99.16,96.42,97.17,98.69,97.42,95.03,96.55,97.21,97.14,97,97.17,97.46,98.03,97.11,105,103.54,103.87,106.14,108.18,109.07,111.13,112.77,115.44,114.9,112.21,113.5,109.7,93.49,92.28,92.24,94.38,95.78,97.69,99.21,97.02,96.63,99.09,99.34,99.19,96.39,104.94,105.1,104.67,105.28,107.33,107.18,108.53,105.89,104.87,105.59,104.72,105.17,105.77,99.29,100.14,98.8,99.69,100.85,101.46,102.4,104.26,104.45,102.45,102.65,103.15,101.64,101.64,101.39,102.1,103.48,104.08,105.64,107.45,105.69,107.13,109.21,111.02,111.42,105.89,99.79,100.41,99.5,100.5,101.54,102.36,103.49,104.57,105.03,103.9,104.45,104.93,102.55
GORONTALO,101.34,100.4,100.01,101.43,102.55,102.76,103.54,103.35,104.54,103.28,104.39,105.59,102.77,99.39,97.38,96.07,97.94,99.32,99,99.43,100.36,102.67,100.56,103.07,102.3,99.8,110.86,110.68,114.68,118.51,115.23,111.11,114.64,110.66,106.36,110.26,104.66,129.78,113.14,108.24,109.36,110.09,109.67,111.74,113.49,113.35,114.29,115.09,114.63,117.93,119.31,113.11,103.65,104.33,103.96,103.84,105.29,107.88,110.24,107.2,106.73,106.02,105.36,103.61,105.68,92.72,92.79,94.22,96.11,97.58,98.06,95.91,96.54,99.3,97.12,95.36,96.92,96.06,98.05,97.36,95.17,95.93,96.29,95.91,95.6,94.71,95.32,95.81,95.36,94.93,95.86,93.22,93.22,94.31,96.09,97.46,97.86,95.88,96.37,98.93,97,95.36,96.73,96.04
SULAWESI BARAT,116.92,116.67,117.03,118.86,120.07,120.06,119.93,121.94,124.79,127.86,130.33,129.66,122.04,104.06,101.83,101.92,102.35,103.28,102.65,102.61,101.95,102.17,103.67,103.45,102.78,102.72,109.41,109.31,109.03,109.84,109.58,108.28,108.63,107.09,106.57,107.4,107.13,112.13,108.7,130.95,131.58,132.27,135.38,136.63,137.44,136.84,141.44,147.36,152.14,157.33,156.23,141.35,97.8,97.16,96.49,96.62,97.66,97.11,99.16,97.33,96.8,97.07,97.42,96.17,97.23,101.74,103.78,104.53,106.16,108.88,106.84,105.99,108.01,105.61,108.55,106.55,108.61,106.28,99.68,101.52,102.65,103.45,106.41,104.64,105,104.83,105.39,105.29,104.71,102.48,103.84,101.32,103.31,104.14,105.6,108.37,106.39,105.79,107.36,105.57,107.88,106.17,107.36,105.78
MALUKU,98.56,97.89,98.99,100.17,99.97,100.78,101.71,102.43,102.13,102.94,103.77,104.16,101.14,97.9,95.74,95.99,94.2,93.47,93.07,92.63,91.94,93.38,92.85,93.39,94.01,94.04,106.97,104.59,107.38,111.03,106.84,105.67,107.85,106.77,103.55,101.97,100.96,102.37,105.49,95.56,95.48,96.6,98.65,99.08,101.39,102.36,104.78,104.45,107.38,109.2,108.85,102.01,101.61,102.34,103.03,102.35,104.22,103.47,106.81,105.53,105.32,104.32,105.3,105.13,104.13,100.44,102.35,103.57,105.83,108.33,109.2,109.77,110.09,109.42,108.31,108.06,110.48,107.17,88.84,88.79,86.91,88.69,89.95,92.57,92.35,94.53,97.9,100.78,97.6,97.63,93.06,99.44,101.18,102.14,104.36,106.74,107.77,108.27,108.75,108.42,107.66,107.15,109.37,105.95
MALUKU UTARA,98.93,98.86,98.54,99.18,100.39,103.9,104.53,104.15,103.57,105.01,105.98,105.95,102.43,99.22,99.16,99.2,99.06,98.81,99.19,98.86,98.62,98.82,98.87,99.08,98.23,98.93,92.19,93.5,91.89,91.12,91.88,94.1,95.99,93.94,92.51,94.08,92.53,98.2,93.5,99.71,99.46,99.02,99.72,101.05,105.21,105.68,105.42,104.82,106.58,107.8,107.23,103.49,95.34,94.95,95.15,94.87,94.97,96.67,99.99,98.25,98.29,97.82,97.85,96.63,96.73,97.83,98.99,101.02,103.65,105.58,105.69,106.11,106.59,106.08,105.72,107.19,109.49,104.5,100.84,100.86,98.65,98.55,99.16,100.31,100.48,101.58,102.44,102.34,105.16,104.54,101.25,97.86,99.01,100.99,103.6,105.52,105.63,106.06,106.54,106.04,105.69,107.17,109.44,104.47
PAPUA BARAT,102.12,100.9,100.99,100.09,100.08,100.41,100.57,101.08,101.04,101.25,100.43,101.32,100.86,103.61,103.29,102.9,102.16,103.32,103.28,103.05,103,103.33,103.52,104.13,104.27,103.32,103.52,100.62,100.81,98.58,98.31,99.43,99.83,101.05,99.73,99.73,98.41,100.18,100.01,103.41,106.09,106.07,103.97,102.82,102.7,102.64,103.66,106.82,106.63,105.95,106.76,104.79,104.98,104.12,104.88,104.58,104.79,104.27,105.72,105.96,106.22,106.22,105.84,105.66,105.27,93.94,92.89,92.76,94.85,94.61,94.59,93.55,93.01,93.36,94.53,92.71,93.5,93.69,98.11,98.54,98.49,99.97,99.96,99.71,99.47,99.14,99.16,99.2,99.37,99.69,99.23,94.13,93.15,93.02,95.08,94.85,94.82,93.82,93.28,93.62,94.74,93.01,93.78,93.94
PAPUA BARAT DAYA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA,103.27,103,102.9,103.45,102.19,102.13,101.89,102.46,102.04,101.38,100.92,100.66,102.19,102.64,102.28,102.4,103.15,101.59,101.4,101.07,101.63,101.28,100.5,99.8,99.12,101.41,98.87,98.23,97.89,98.31,97.75,98.56,99.21,98.8,97.28,95.61,96.14,96.77,97.79,102.69,102.67,99.84,102.13,101.68,102.12,102.3,104.96,104.52,104.61,104.18,103.96,102.97,107,106.75,106.74,105.82,105.94,106.46,106.77,108.17,108.74,108.83,108.55,109.08,107.4,114.19,115.47,115.37,114.16,112.72,111.36,109.62,108.85,107.77,108.78,109.19,111.58,111.59,101.81,101.51,101.48,101.72,101.67,101.85,101.91,102.58,102.49,102.81,102.75,102.6,102.1,113.49,114.68,114.58,113.46,112.1,110.82,109.18,108.5,107.47,108.45,108.82,111.07,111.05
PAPUA SELATAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA TENGAH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA PEGUNUNGAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
INDONESIA,103.26,103.1,103.29,102.93,103.39,103.59,103.48,104.68,105.68,106.67,107.18,108.34,104.64,100.06,99.21,97.39,96.24,96.85,97.27,96.31,97.65,98.77,99.35,99.48,99.88,98.21,103.31,105.2,107.1,104.3,101.42,98.98,101.45,100.01,98.65,99.45,96.54,102.7,101.6,112.28,112.67,116.14,117.18,118.41,119.25,119.1,122.55,125.15,127.66,130.28,131.46,120.97,98.01,97.68,97.71,98.99,99.84,100.16,101,99.66,99.18,99.01,99.56,99.77,99.19,102.83,103.16,102.76,103.7,104.8,104.64,104.89,105.46,105.6,105.7,105.9,106.79,104.69,101.26,101.52,101.42,102.55,102.91,102.16,102.35,103.01,103.87,104.59,103.82,104.47,102.83,102.24,102.54,102.26,103.27,104.08,103.69,103.92,104.52,104.94,105.28,105.11,105.9,103.97
