38 Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NTP (Nilai Tukar Petani) menurut Provinsi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMPUNG,106.85,108.02,108.43,107.61,104.66,104.49,102.35,103.07,101.54,101.6,101.32,102.19,104.3,95.67,97.31,97.4,95.97,94.2,92.75,92.33,93.19,93.79,94.31,94.19,94.92,94.65,95.89,98.66,99.33,98.82,101.93,116.25,125.75,116.06,115.17,108.72,104.06,108.7,107.55,122.21,123.18,123.96,123.46,117.37,116.18,110.07,112.61,108.47,109.05,109.35,110.27,115.41,104.71,104.05,104.36,104.61,104.07,105.07,103.53,102.82,101.48,101.07,100.3,100.08,102.98,108.94,109.86,108.9,109.69,110.6,109.83,108.97,110.05,105.76,107.2,105.88,105.77,108.41,100.41,100.91,101.61,100.96,99.72,99.39,98.82,99.12,99,99.68,100.73,98.53,99.9,103.49,104.15,104.25,104.12,103.66,103.16,102.49,103.07,101.5,102.45,102.63,101.2,103
KEP. BANGKA BELITUNG,134.76,136.68,139.35,137.37,123.62,120.94,111.22,120.22,119.03,120.12,124.16,125.55,125.95,96.18,97.22,97.45,96.69,94.58,93.42,93.86,95.02,93.27,91.71,91.74,91.12,94.32,113.86,107.47,110.88,111.14,112.52,127.54,126.32,119.95,118,117.76,111.74,107.79,115.47,140.91,144.08,147.06,144.45,127.02,122.77,110.62,122.57,121.58,123.05,128.78,130.79,130.14,111.56,109.69,114.52,118.43,116.32,112.59,109.03,108.28,108.67,105.63,106.3,107.86,110.71,116.57,115.44,114.64,114.08,113.6,111.45,111.44,111.93,109.23,110.32,109.54,110.07,112.3,94.04,93.87,92.99,92.34,91.79,90.99,90.81,91.36,89.96,89.9,90.03,89.27,91.42,115.81,114.71,113.91,113.35,112.86,110.76,110.74,111.24,108.59,109.64,108.9,109.38,111.6
KEP. RIAU,106.99,107.18,107.07,106.96,107.96,108.12,109.96,108.49,106.54,105.27,103.61,103.53,106.79,102.17,101.28,101.03,99.61,99.49,99.41,98,97.39,96.84,96.97,97.8,99.2,99.08,107.59,107.28,107.46,104.96,105.91,111.38,118.1,113.97,114.58,110.21,105.78,107.68,109.59,103.97,106.63,107.92,108.87,110.08,106.83,107.33,106.04,99.86,98.36,96.54,93.9,103.81,101.01,99.43,100.49,101.16,101.2,101.81,101.76,99.69,100.61,100.68,100.83,101.43,100.84,112.9,112.08,110,110.94,112.36,111.29,111.77,112.35,110.89,111.54,111.13,111.31,111.54,95.18,94.3,95.09,93.31,93.3,94.28,94.93,92.77,93.79,93.33,92.09,92.18,93.71,111.98,111.16,109.23,110.02,111.37,110.4,110.89,111.34,110.01,110.6,110.15,110.33,110.62
DKI JAKARTA,102.29,102.56,102.36,102.31,102.27,103.02,103.73,104.13,105.03,105.25,105.71,105.89,103.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.54,99.07,99.91,99.63,99.27,100.81,101.63,102.31,103.75,103.89,104.15,104.08,101.43,104.8,104.9,103.99,104.09,104.27,104.5,105.13,105.35,105.91,106.16,106.78,107.12,105.25,102.29,102.56,102.36,102.31,102.27,103.02,103.73,104.13,105.03,105.25,105.71,105.89,103.71
JAWA BARAT,99.5,99.52,99.15,97.17,96.9,99.07,99.97,100.22,100.46,100.83,101.01,103,99.75,99.24,99.01,98.09,95.42,94.96,94.49,94.32,96.1,97.7,99.11,99.8,101.74,97.5,100.63,102.44,104.79,101.81,102.3,118.36,124.2,117.67,111.93,108.73,106.6,110.84,109.24,96.53,96.42,96.23,95.95,95.94,95.64,96.92,97.19,97.35,97.09,96.67,95.47,96.45,98.73,98.12,97.68,99.49,99.27,102.54,104.37,103.41,102.62,101.55,101.49,102.99,101.04,113.64,114.7,113.78,111.56,113.79,113.32,111.3,111.41,108.85,111.02,111.36,110.5,112.09,108,108.21,108.35,109.74,108.86,108.6,107.78,108.03,109.13,107.65,109.3,109.68,108.61,109.56,110,109.85,110.24,110.23,109.91,108.76,108.96,109.05,108.59,109.87,109.91,109.58
JAWA TENGAH,103.18,102.83,102.62,100.93,101.96,103.3,104.31,105.38,105.97,105.66,105.26,107.27,104.08,105.75,104.72,102.92,100.82,101.22,99.89,99.04,103.19,105.45,106.88,106.77,108.64,103.78,102.65,104.96,108.67,103.86,108.1,121.44,130.11,120.46,117.7,111.68,109.52,115.18,112.96,99.72,100.08,100.38,100.05,100.11,99.47,100.54,101.51,101.78,102.02,102.89,103.31,101,95.69,94.72,96.13,97.71,98.56,99.21,99.69,100.1,98.46,97.2,96.71,96.91,97.6,111.99,113.16,112.36,112.27,113.03,112.87,111.32,111.21,106.93,105.34,104.85,104.86,109.94,107.67,107.09,106.71,108.06,107.77,107.71,108.32,109.98,110.2,110.09,110.39,109.95,108.68,109.49,109.66,109.09,109.84,109.98,109.88,109.58,110.5,108.8,108.06,108.03,107.78,109.21
DI YOGYAKARTA,99.2,99.33,99.65,98.14,97.32,97.11,96.9,98.12,98.06,98.37,98.67,100,98.4,97.1,97.71,96.36,94.23,92.51,89.67,88.03,91.82,92.94,94.62,95.68,97.1,93.95,111.81,115.74,118.61,113.32,118.75,134.07,141.5,131.48,130.63,122.71,117.24,120.6,123.13,118.26,120.42,118.93,116.1,114.99,109.46,109.18,104.58,102.9,106.62,102.9,101.2,110.31,94.72,91.7,95.78,97.39,96.47,98.56,99.08,99.7,97.47,96.52,98.41,99.8,97.16,118.7,120.02,116.53,114.31,117.01,112.76,114.46,116.45,112.72,114.73,115.72,115.53,115.7,91.96,91.81,91.58,91.59,91.61,90.96,90.8,92.23,91.97,92.02,91.49,91.24,91.6,93.26,93.18,92.8,92.71,92.87,92.04,91.98,93.44,93.04,93.19,92.73,92.49,92.81
JAWA TIMUR,102.33,101.72,101.55,100.02,100.52,101.97,102.66,103.33,103.98,103.57,102.88,105.13,102.49,104.54,103.11,101.4,98.99,99.05,97.44,97.09,101.23,102.73,103.57,102.9,105.02,101.42,96.27,100.01,103.6,97.67,103.51,123.38,130.74,114.41,115.51,109.95,104.38,111.86,109.38,99.99,100.11,100.65,100.53,100.53,103.21,103.12,103.88,102.91,102.94,104.02,104.12,102.18,100.77,99.67,101.15,102.89,102.32,102.2,102.47,102.94,102.13,101.01,101.94,102.96,101.88,103.92,104.95,103.32,104.7,104.95,103.84,105.1,104.62,102.45,102.83,101.78,102.51,103.73,101.71,102.98,102.85,103.7,101.35,100.19,101.21,101.67,101.9,101.56,100.32,101.48,101.74,102.72,103.89,103.07,104.16,103.01,101.87,103,103.03,102.15,102.15,101,101.96,102.66
BANTEN,100.89,100.74,99.03,99.52,99.04,97.4,96.93,99.13,99.97,100.36,100,101.37,99.53,100.61,100.5,97.47,97.39,97.02,94.9,94.5,98.3,99.78,101.06,101.02,102.76,98.78,97.37,98.44,99.31,99.44,99.94,99.6,101.5,99.26,99.63,97.9,96.5,96.63,98.79,118.64,117.62,121.12,123.97,122.2,117.54,110.41,110.81,107.61,105.46,104.03,106.02,113.7,95.93,94.28,93.85,96.89,95.38,96.67,96.78,96.17,96.47,95.85,95.43,96.08,95.82,101.97,103.33,103.77,104.33,103.8,102.44,102.23,102.58,100.74,100.51,100.57,100.66,102.23,102.45,102.21,102.67,102.82,101.39,102.39,102.59,102.07,103.91,102.23,101.17,99.81,102.14,102.12,102.99,103.44,103.87,103.08,102.42,102.34,102.43,101.69,101.02,100.75,100.41,102.2
BALI,94.61,94.33,94.44,93.69,93.85,95.73,96.05,96.38,96.4,95.88,96.59,97.05,95.43,93.1,93.11,92.41,90.02,89.72,88.38,86.96,89.21,92.17,93.47,94.53,95.15,91.52,96.43,95.33,97.06,94.29,95.35,107.87,111.06,104.2,100.08,94.18,96.5,101.04,99.48,90.88,92.38,91.21,91.46,90.98,91.04,92.13,94.81,93.42,94.07,94.46,93.98,92.58,97.43,96.06,97.14,98.25,98.84,100.22,100.31,100.5,100.81,100.27,100.06,99.1,99.1,102.17,99.89,100.01,100.36,101.73,101.43,102.61,102.39,99.64,98.13,98.71,98.31,100.42,99.49,100.66,99.24,98.66,98.11,98.15,99.42,101.73,101.48,103.6,103.87,103.79,100.71,101.87,99.97,99.92,100.17,101.33,101.07,102.26,102.32,99.84,98.72,99.27,98.9,100.45
NUSA TENGGARA BARAT,106.44,107.21,106.22,104.75,104.46,105.65,104.74,105.03,105.14,105.24,105.59,107.98,105.7,107.28,107.93,105.35,103.67,102.19,101.21,97.52,99.93,102.5,104.16,104.19,106.47,103.51,103.46,108.66,115.37,110.19,116.3,135.54,147.17,133.83,125.45,117.9,122.29,131.86,122.5,93.54,93.36,93.16,92.99,92.97,92.29,92.09,92.96,91.32,90.71,90.93,90.74,92.24,108.38,107.64,107.23,107.91,107.78,106.91,107.68,107.93,105.8,105.55,105.25,105.08,106.92,117.48,117.61,116.46,114.67,115.59,117,117.43,118.99,116.12,114.3,112.75,115.58,116.14,101.91,102.95,104.37,104.4,103.94,103.54,103.85,106.1,105.62,106.94,106.07,106.49,104.7,113.95,114.29,113.72,112.34,112.95,113.97,114.36,116.09,113.8,112.68,111.27,113.57,113.57
NUSA TENGGARA TIMUR,96.22,96.37,96.21,95.37,94.39,94.82,94.52,94.48,95.14,95.83,95.98,95.61,95.41,95.35,95.45,94.71,92.88,91.79,92.26,92.02,91.89,93.1,94.59,94.84,94.43,93.61,100.24,101.17,102.39,102.82,101.94,102.71,103.83,103.84,100.97,101.53,101.12,101.73,102.03,91.97,92.34,92.86,93.55,92.25,92.79,91.67,91.94,92.18,91.19,91.57,90.83,92.09,107.9,107.59,107.92,108.08,108.11,107.86,108.21,107.83,108.52,109.39,109,109.21,108.3,93.11,91.76,91.6,91.03,90.72,91.18,91.51,91.7,92.01,91.37,91.23,91.36,91.55,102.43,106.95,111.18,111.13,111.52,112.47,113.24,114.04,110.9,108.83,106.67,103.65,109.42,95.44,95.55,96.49,96.06,95.92,96.51,96.95,97.3,96.73,95.73,95.08,94.44,96.02
KALIMANTAN BARAT,145.26,148.51,152.67,154.87,138.05,137.59,128.04,133.71,136.05,136.85,142.5,142.73,141.34,94,94,93.39,92.73,92.07,92.46,92.64,92.68,91.15,91.49,92.23,92.36,92.59,105.58,108.34,106.37,103.05,99.78,101.4,101.46,98.14,97.58,99.65,100.48,102.78,102.01,173.11,178.05,184.93,188.89,162.92,161.91,146.77,155.96,160.39,161.36,169.97,170,167.77,100.59,100.18,99.99,100.71,99.85,100.25,100.94,99.81,100.29,100.91,100.72,102.1,100.53,105.48,105.47,106.59,106.49,106.57,106.73,106.53,106.37,104.43,104.18,103.59,104.41,105.55,96.83,96.55,96.82,95.59,95.1,95.52,95.3,95.42,95.37,95.67,95.79,96.31,95.85,103.88,103.81,104.78,104.48,104.44,104.66,104.45,104.35,102.79,102.64,102.18,102.95,103.77
KALIMANTAN TENGAH,129.66,131.88,133.89,132.5,121.97,118.18,111.16,116.08,115.98,115.56,116.88,117.09,121.6,96.04,96.15,95.47,92.85,92.93,92.58,91.84,95.05,94.94,95.59,95.8,96.34,94.63,110.2,108.76,110.71,108.95,110.42,117.45,118.22,116.1,112.01,111.59,108.63,108.68,111.82,153.3,157.45,161.22,160.14,140.34,132.23,119.98,128.38,129.32,128.36,131.14,131.29,139.17,107.25,107.79,107.81,107.43,108.94,111.52,109.75,108.32,106.83,105.97,105.56,105.84,107.74,100.93,100.53,99.84,98.65,98.31,97.85,96.79,95.52,92.79,94.1,94.07,93.53,96.82,99.37,98.91,97.97,98.08,98.22,97.54,97.34,96.87,95.27,96.01,96.53,96.45,97.36,100.63,100.22,99.48,98.54,98.29,97.79,96.9,95.77,93.25,94.46,94.53,94.08,96.92
KALIMANTAN SELATAN,111.68,112.35,112.41,109.93,105.86,105.76,104.86,106.33,104.58,104.39,104.51,105.88,107.33,99.64,100.72,100.08,95.37,93.76,93.18,94.49,98.13,100.74,100.06,102.82,106.32,98.79,110.05,107.64,107.59,104.82,102.34,111.21,112.61,107.1,105.91,100.93,98.96,97.86,105.54,134.55,135.18,136.63,136.5,126.48,124.74,120.3,120.93,112.13,112.51,109.39,109.14,123.02,102.6,103.9,101.49,101.08,101.8,104.42,103.24,101.05,101.54,103.77,102.47,101.2,102.38,99.72,99.4,100.89,101.68,102.37,103.71,102.24,100.8,97.62,99.92,99.3,97.29,100.39,105.1,104.71,104.31,105.04,104.79,106.05,103.29,102.94,101.98,103.29,102.51,102.1,103.83,100.83,100.5,101.61,102.37,102.87,104.19,102.46,101.24,98.51,100.6,99.96,98.27,101.1
KALIMANTAN TIMUR,131.59,130.77,133.81,134.86,121.54,124.28,113.52,117.47,122.61,124.2,128.3,129.93,126.03,95.02,94.2,92.9,92,91.46,90.73,91.63,92.66,91.3,91.65,91.82,92.9,92.34,109.23,108.39,109.42,109.05,110.6,118.84,119.45,114.9,114.16,112.35,110.27,110.82,112.32,176.42,175.03,182.79,186.01,151.53,155.94,129,140.16,154.36,158.33,169.17,173.16,162.54,105.82,106.47,106.43,107.17,109.69,112.12,111.33,109.37,109.18,109.92,109.52,108.04,108.77,101.86,100.95,102.55,101.55,102.65,101.73,100.64,100.12,97.75,97.86,98.09,97.12,100.19,99.18,98.58,97.93,97.53,98.43,96.94,96.63,97.83,98.19,98.23,97.09,97.14,97.8,100.99,100.19,101.06,100.25,101.29,100.18,99.35,99.39,97.89,97.98,97.77,97.13,99.42
KALIMANTAN UTARA,109.97,109.41,110.19,110.94,108.63,106.96,105.68,107.88,108.34,108.93,110.29,110.87,109,98.6,97.98,97.77,97.32,97.17,96.48,95.76,95.97,95.81,96.03,96.36,96.2,96.78,98.67,99.53,100.82,103.15,101.33,103.65,103.31,102.7,101.57,101.77,99.93,100.44,101.41,155.73,156.12,161.89,164.61,150.74,138.82,130.15,146.88,153.21,156.08,166.27,169.42,154.16,105.61,105.16,105.11,104.88,104.82,104.54,104.19,102.84,103.87,104.06,104.85,104.72,104.55,107.66,105.87,104.69,105.97,105.9,106.01,106.38,106.37,104.96,105.57,105.71,106.26,105.94,103.83,102.3,102.36,102.75,103.01,103.46,105.38,104.81,103.31,102.96,101.92,102,103.17,105.78,104.11,103.54,104.38,104.48,104.75,105.89,105.6,104.15,104.29,103.85,104.16,104.58
SULAWESI UTARA,110.17,110.91,110.04,110.77,110.73,110.34,110.08,109.28,107.82,105.88,105.1,106.05,108.92,105.75,103.49,102.87,102.74,103.37,102.78,102.26,102.24,101.94,101.76,101.66,101.04,102.65,105.24,106.16,107.38,112.29,115.11,123.89,118.53,115.11,116.24,112.67,113.96,122.37,114.11,114.75,117.1,115.52,115.67,114.29,111.91,112.23,111.42,108.65,105.46,103.61,104.06,111.18,104.05,104.91,104.47,105.46,106.46,106.56,107.88,107.91,107.16,107.22,108.18,107.31,106.47,108.15,106.83,106.31,107.23,108.93,108.37,111.52,111.33,110.14,111.94,111.14,111.32,109.45,97,96.85,96.4,95.87,96.81,95.46,95.15,95.43,95.7,95.52,95.34,96.17,95.97,107.22,106,105.48,106.28,107.9,107.28,110.13,109.98,108.93,110.56,109.81,110.05,108.32
SULAWESI TENGAH,103.35,103.01,103.57,103.53,102.15,102.58,100.97,99.89,98.99,99.22,100.65,101.17,101.57,95.9,95.88,97.94,97.19,96.92,95.84,94.87,94.55,94.87,93.85,94.62,94.69,95.57,101.67,97.89,102.96,106.01,102.72,120.83,126.84,121.38,118.78,120.79,113.93,117.05,112.69,108.55,108.41,108.22,107.74,104.97,104.33,100.35,98.85,97.28,98.18,101.66,101.88,103.31,98.36,98.02,97.06,98.1,100.53,100.15,102.46,102.42,101.61,102.02,102.09,103.24,100.52,102.89,102.84,100.57,102.45,103.81,103.55,105.75,107.18,107.79,106.22,104.05,105.7,104.43,101.04,101.61,102.09,105.8,106.4,107.15,104.31,107.99,106.96,107,105.91,105.17,105.14,102.75,102.75,100.69,102.71,104.01,103.83,105.64,107.24,107.73,106.28,104.19,105.66,104.49
SULAWESI SELATAN,100.74,100.2,100.71,100.58,99.47,99.95,99.56,100.1,100.49,100.64,101.14,101.12,100.39,93.74,93.17,93.59,92.32,91.77,90.79,90.19,90.31,90.95,91.56,91.66,91.34,91.77,103.74,105.28,108.78,110.98,114.22,130.69,138.33,126.21,121.21,112.14,116.51,125.36,117.87,118.61,117.6,117.92,119.36,113.93,114.96,111.63,116.41,117.96,119.85,121.89,120.48,117.56,101.53,100.45,101.25,103.3,103.63,104.5,106.66,107,107.76,106.45,105.26,105.45,104.46,109.28,110.96,109.71,109.57,110.1,110.3,109.09,110.05,107.71,108.1,108.05,108.53,109.27,107.55,107.32,106.85,108.7,109.93,110.27,112.34,113.7,112.07,111.09,109.89,110.07,110,108.26,108.81,108.02,109.06,110,110.28,111.01,112.21,110.26,109.85,109.13,109.43,109.7
SULAWESI TENGGARA,100.79,100.5,100.58,100.65,99.97,100.68,100.1,100.43,99.68,99.33,99.51,99.52,100.14,98.07,97.86,98.38,98.34,97.03,97.08,95.85,95.78,96.03,94.79,94.37,94.94,96.52,108.67,106.88,106.99,110.19,109.12,114.05,115.23,114.24,111.05,109.81,110.74,111.75,110.75,98.99,98.93,98.93,98.18,97.08,97.08,95.85,96.7,96.36,96.56,97.47,96.97,97.41,105.13,104.96,105.58,105.9,106.85,109.9,112.19,110.73,109.26,108.8,108.46,108.83,108.08,103.78,102.74,100.53,101.93,103.32,103.46,102.83,104.45,101.96,101.93,101.57,101.04,102.45,112.98,113.55,115.45,118.73,118.79,119.54,120.03,122.75,118.25,119.17,114.79,115.48,117.48,105.77,105.07,103.73,105.55,106.66,106.93,106.56,108.42,105.43,105.6,104.38,104.11,105.68
GORONTALO,103.92,104.13,104.44,104.96,105.31,105.98,103.53,103.2,102.86,102.14,100.45,99.19,103.33,101.11,101.25,100.7,102.04,103.23,99.7,97.7,97.4,97.98,97.44,95.73,94.26,99.01,111.68,114.46,123.47,116.82,104.8,141.79,125.49,127.19,121.54,117.09,110.37,109.41,118.7,119.91,118.58,118.51,119.36,118.46,116.53,112.31,110.15,108.22,104.67,105.34,104.37,112.96,105.61,105.26,104.84,104.99,108.53,110.92,111.07,110.85,110.71,111.07,109.94,107.92,108.5,94.5,96.24,97.82,99.28,98.1,96.21,99.15,98.49,97.33,99.78,98.6,100.29,98,95.46,96.29,94.78,95.66,95.11,91.93,92.82,94.06,94.54,94.93,94.35,95,94.57,94.6,96.24,97.54,98.94,97.81,95.8,98.55,98.07,97.07,99.33,98.2,99.8,97.68
SULAWESI BARAT,127.16,128.18,129.93,127.24,114,108.92,100.36,107.38,114.04,116.66,121.55,118.55,117.72,102.64,102.55,102.08,100.75,100.98,98.86,95.35,95.24,93.49,96.32,96.19,94.98,98.24,109.87,109.08,111.27,108.52,107.44,105.93,106.43,105.99,106.44,107.43,108.01,106.09,107.68,151.12,153.34,157.3,152.85,126.14,117.61,102.26,116.33,130.4,134.16,144.1,139.07,135.2,96.04,95.95,96.23,95.9,96.65,95.22,96.27,96.57,95.89,96.4,96.31,94.63,96,110.97,109.68,106.07,106.32,109.4,110.45,112.42,109.89,110.61,107.74,105.18,107.32,108.83,105.59,106.31,104.51,106.39,106.64,105.55,105,107.95,108.44,107.32,108.73,109.66,106.86,109.87,108.99,105.75,106.33,108.84,109.45,110.91,109.49,110.17,107.65,105.9,107.79,108.43
