38 Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NTP (Nilai Tukar Petani) menurut Provinsi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMPUNG,119.35,122.02,120.37,119.32,121.79,126.56,128.94,127.62,-,-,-,-,-,113.08,115.82,109.13,100.82,100.54,102.38,103.42,107.55,-,-,-,-,-,128.49,134.36,128.62,123.03,125.99,133.97,124.97,117.45,-,-,-,-,-,132.93,136.14,139.79,146.86,153.09,161.89,168.46,161.63,-,-,-,-,-,96.09,95.58,97.17,98.39,99.63,101.47,101.06,100.13,-,-,-,-,-,110.76,110.14,109.83,110.59,107.79,108.96,108.62,109.17,-,-,-,-,-,98.05,97.45,96.54,97.87,97.21,96.91,96.8,96.87,-,-,-,-,-,102.71,102.09,101.4,102.52,101.09,101.33,101.12,101.36,-,-,-,-,-
KEP. BANGKA BELITUNG,121.09,124.5,128.81,130.45,128.59,134.5,136.98,137.48,-,-,-,-,-,99.39,101.52,103.09,100.46,101.15,101.3,102.78,101.78,-,-,-,-,-,113.27,115.18,117.96,111.67,113.49,108.38,107.63,108.28,-,-,-,-,-,124.29,128.21,133.32,136.2,134.07,141.79,145.1,145.35,-,-,-,-,-,109.33,110.26,110.11,111.05,108.61,110.71,108.99,110.21,-,-,-,-,-,110.18,111.47,112.32,110.53,107.73,109.17,108.68,111.5,-,-,-,-,-,89.31,88.94,88.06,87.83,87.94,88.17,88.08,88.26,-,-,-,-,-,109.48,110.72,111.5,109.77,107.07,108.47,107.99,110.72,-,-,-,-,-
KEP. RIAU,103.37,104.18,105.44,105.21,106.08,105.55,105.75,105.27,-,-,-,-,-,96.59,97.61,97.72,96.84,97.1,96.98,96.84,96.14,-,-,-,-,-,115.93,113,114.09,111.22,113.16,110.3,108.46,110.35,-,-,-,-,-,94.59,98.79,100.97,102.84,105.1,106.36,108.05,104.42,-,-,-,-,-,98.07,98.46,100.53,101.5,100.96,101.6,100.82,101,-,-,-,-,-,104.9,105.65,106.27,105.97,105.31,104.47,105.26,105.63,-,-,-,-,-,97.44,98.26,96.61,96.32,95.86,96.35,97.06,97.35,-,-,-,-,-,104.53,105.27,105.78,105.47,104.82,104.05,104.84,105.21,-,-,-,-,-
DKI JAKARTA,107.72,106.99,106.59,105.94,105.67,106.97,106.18,106.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105.51,104.95,104.44,104.01,103.57,106.53,105.8,105.62,-,-,-,-,-,109.2,108.37,108.03,107.24,107.08,107.27,106.43,106.74,-,-,-,-,-,107.72,106.99,106.59,105.94,105.67,106.97,106.18,106.29,-,-,-,-,-
JAWA BARAT,113.97,117.43,116.45,110.4,108.76,109.97,110.92,111.99,-,-,-,-,-,115.73,120.85,118.31,108.82,106.1,107.43,110.77,113.8,-,-,-,-,-,121.74,120.79,124.86,125.84,125.53,126.21,118.16,113.28,-,-,-,-,-,102,101.88,101.76,103.5,104.94,106.97,106.39,103.92,-,-,-,-,-,100.9,102.3,103.95,104.48,106.06,106.93,105.33,103.66,-,-,-,-,-,113.93,113.35,111.4,112.9,112.21,112.65,112.98,113.61,-,-,-,-,-,111.68,110.89,111.67,112.79,111.65,112.23,112.01,111.67,-,-,-,-,-,112.3,111.57,111.59,112.82,111.81,112.35,112.28,112.21,-,-,-,-,-
JAWA TENGAH,118.2,121.94,116.02,110.97,110.79,113.02,113.45,113.8,-,-,-,-,-,126.61,132.09,121.66,110.62,109.26,112.22,114.72,117.45,-,-,-,-,-,115.06,119,117.73,124.33,127.01,128.87,122.83,118.06,-,-,-,-,-,110.72,111.68,111.71,112.13,113.39,114.1,115.73,112.94,-,-,-,-,-,97.37,97.11,98.63,99.82,100.58,101.79,100.41,98.93,-,-,-,-,-,101.71,100.82,102.46,102.46,101.74,100.56,100.93,99.99,-,-,-,-,-,107.26,105.06,103.08,103.16,100.79,101.66,102.61,104.42,-,-,-,-,-,104.91,103.27,102.81,102.87,101.19,101.2,101.9,102.54,-,-,-,-,-
DI YOGYAKARTA,106.78,110.66,107.35,103.01,101.79,102.97,103.86,104.3,-,-,-,-,-,109.28,114.54,108.29,100.03,96.78,97.96,101.54,103.15,-,-,-,-,-,123.17,128.5,123.39,125.06,130.87,133.14,125.45,124.93,-,-,-,-,-,104.3,105.02,106.72,109.52,109.33,113.44,107.25,107.79,-,-,-,-,-,96.93,98.25,101.02,101.51,102.35,102.38,101.98,99.84,-,-,-,-,-,114.94,116.03,115.35,116.18,115.84,115.83,115.89,116.73,-,-,-,-,-,88.28,87.84,87.54,87.78,87.27,87.27,87.39,87.72,-,-,-,-,-,89.66,89.3,88.98,89.25,88.75,88.74,88.87,89.23,-,-,-,-,-
JAWA TIMUR,115.86,119.85,114.22,107.58,108.61,111.03,112.43,111.98,-,-,-,-,-,122.36,128.53,117.65,104.69,106.23,109.49,112.21,113.25,-,-,-,-,-,123.22,126.9,125.11,130.69,130.32,131.38,131.95,125.38,-,-,-,-,-,107.07,107.82,108.21,108.43,108.3,110.16,111.2,112.7,-,-,-,-,-,102.23,102.91,105,104.61,105.64,107.2,106.07,104.15,-,-,-,-,-,94.73,92.92,95.09,95.67,93.72,93.86,94.12,93.81,-,-,-,-,-,96.35,94.86,95.24,94.21,94.68,93.06,93.96,96.22,-,-,-,-,-,95.59,93.96,95.17,94.89,94.23,93.43,94.04,95.1,-,-,-,-,-
BANTEN,111.55,115.61,112.7,105.59,103.41,103.63,106.82,108.88,-,-,-,-,-,118.48,125.37,120.11,109.2,105.41,105.36,110.48,113.88,-,-,-,-,-,99.27,96.64,96.03,97.08,99.36,100.03,98.44,97.34,-,-,-,-,-,102.08,100.64,104.64,104.34,104.83,105.08,106.33,106.25,-,-,-,-,-,94.1,93.77,97.07,97.33,97.34,98.62,98,97.61,-,-,-,-,-,95.76,95.65,97.9,96.38,96.14,96.34,96.18,95.81,-,-,-,-,-,99.51,99.08,97.31,96.02,95.77,95.79,95.17,96.98,-,-,-,-,-,96.88,96.68,97.72,96.27,96.03,96.17,95.88,96.16,-,-,-,-,-
BALI,103.59,105.98,105.52,102.8,102.07,102.99,99.44,98.3,-,-,-,-,-,105.25,109.42,105.37,95.93,94.82,98.16,98.41,99.54,-,-,-,-,-,108.92,116.29,119.52,119.81,113.79,107.56,95.97,90.91,-,-,-,-,-,109.5,108.97,109.82,109.9,110.9,112.51,105.87,101.43,-,-,-,-,-,95.75,96.45,96.75,97.07,97.8,99.23,97.99,98.75,-,-,-,-,-,92.33,89.68,90.36,90.3,92.33,93.52,90.77,91.83,-,-,-,-,-,105.81,105.21,106.92,108.23,107.73,108.65,108.91,108.91,-,-,-,-,-,93.77,91.33,92.12,92.21,93.97,95.13,92.7,93.65,-,-,-,-,-
NUSA TENGGARA BARAT,125.04,125.69,120.88,117.77,120.33,121.34,118.82,119.13,-,-,-,-,-,129.86,132.85,122.77,115.03,116.86,118.05,117.03,120.43,-,-,-,-,-,158.39,148.13,157.56,167.3,176.93,173.09,157.54,146.55,-,-,-,-,-,99.23,99.64,103.05,105.14,108.53,109.91,106.52,103.98,-,-,-,-,-,105.72,105.63,105.41,107.47,108.85,112.4,111.77,109.43,-,-,-,-,-,105.56,102.71,104.72,103.5,102.65,100.93,101.78,102.18,-,-,-,-,-,101.65,100.62,101.81,103.5,103.11,101.84,102.64,103.25,-,-,-,-,-,104.7,102.25,104.08,103.5,102.75,101.13,101.97,102.42,-,-,-,-,-
NUSA TENGGARA TIMUR,97.73,97.43,97.95,98.34,98.77,99.3,100.03,100.22,-,-,-,-,-,98.68,98.76,98.98,98.5,98.32,97.98,98.31,98.55,-,-,-,-,-,104.32,103.52,101.34,101.52,101.57,101.21,100.64,98.63,-,-,-,-,-,89.19,88.57,90.88,93.77,96.08,98.59,100.89,101.35,-,-,-,-,-,109.83,108.54,108.09,107.73,107.42,108.37,108.44,108.87,-,-,-,-,-,90.11,89.38,89.32,88.94,88.07,89.59,90.14,89.86,-,-,-,-,-,97.35,99.28,98.75,99.96,102.63,102.92,101.21,102.21,-,-,-,-,-,91.94,91.88,91.71,91.72,91.75,92.95,92.93,92.97,-,-,-,-,-
KALIMANTAN BARAT,142.36,144.24,148.58,151.88,150.29,151.09,153.8,155.21,-,-,-,-,-,101.14,99.33,99.62,97.99,95.68,93.6,93.45,93.08,-,-,-,-,-,106.66,105.15,102.36,103.45,104.76,100.93,102.25,101.68,-,-,-,-,-,165.77,169.55,176.45,182.21,180.55,182.91,187.26,189.7,-,-,-,-,-,101.89,101.91,102.24,103.56,103.19,103.23,101.93,100.79,-,-,-,-,-,100.12,100.19,99.71,99.63,99.85,99.56,99.71,100.17,-,-,-,-,-,95.59,95.48,95.47,94.11,94.2,92.37,92.51,93.41,-,-,-,-,-,99.3,99.34,98.94,98.63,98.83,98.26,98.41,98.94,-,-,-,-,-
KALIMANTAN TENGAH,121.24,122.79,123.82,124.89,124.08,125.28,125.09,125.72,-,-,-,-,-,100.1,102.26,102.02,99.43,98.33,99.75,99.92,99.7,-,-,-,-,-,104.2,104.91,106.62,108.94,105.71,106.26,103.9,103.9,-,-,-,-,-,137.9,139.82,141.81,143.9,143.32,144.69,145.12,146.53,-,-,-,-,-,105.94,105.04,103.64,106.29,105.7,106.41,103.52,103.17,-,-,-,-,-,92.92,94.34,94.71,95.53,96.11,96.64,96.8,95.87,-,-,-,-,-,97.51,98.16,96.94,97.68,98.23,98.62,97.8,97.71,-,-,-,-,-,93.79,95.06,95.13,95.94,96.52,97.02,96.99,96.22,-,-,-,-,-
KALIMANTAN SELATAN,114.11,115.49,117.16,114.24,113.9,113.19,115.28,113.01,-,-,-,-,-,115.12,116.31,116.12,108.49,106,103.99,106.43,103.22,-,-,-,-,-,100.32,101.28,103.57,100.24,99.32,99.74,96.09,98.06,-,-,-,-,-,119.85,122.04,126.48,129.49,132.17,133.61,137.45,135.44,-,-,-,-,-,104.25,103.76,107.17,107.43,108.93,106.75,104.79,103.62,-,-,-,-,-,99.98,100.9,100.42,100.07,99.36,98.79,98.57,97.3,-,-,-,-,-,100.94,102.99,103.2,105.16,105.9,103.32,102.69,102.19,-,-,-,-,-,100.18,101.33,100.99,101.12,100.7,99.73,99.43,98.32,-,-,-,-,-
KALIMANTAN TIMUR,131.68,133.8,137.21,137.77,136.1,135.56,137.86,138.91,-,-,-,-,-,103.67,104.96,106.94,104.88,102.95,102.94,103.13,102.77,-,-,-,-,-,112.32,114.07,119.2,118.21,116.75,117.47,111.46,114.36,-,-,-,-,-,171.49,175.58,181.56,184.39,181.25,179.23,186.74,189.28,-,-,-,-,-,106.05,104.61,103.81,104.95,106.5,108.26,106.77,105.15,-,-,-,-,-,97.99,99.08,99.52,98.92,98.79,98.58,100.31,100.45,-,-,-,-,-,99.07,101.59,102.73,100.07,99.99,98.98,98.23,97.62,-,-,-,-,-,98.34,99.88,100.54,99.29,99.17,98.71,99.65,99.55,-,-,-,-,-
KALIMANTAN UTARA,110.39,111.31,111.46,112.18,112.95,112.77,112.99,112.95,-,-,-,-,-,97.41,101.53,101.83,101.58,101.28,101.36,102.07,101.1,-,-,-,-,-,103.83,102.74,102.72,101.87,102.21,103.93,104,103.44,-,-,-,-,-,162.14,162.03,163.58,172.27,178.2,176.91,177.87,178.88,-,-,-,-,-,105.72,104.94,104.04,103.91,103.97,104.24,103.37,102.75,-,-,-,-,-,108.17,106.63,106.19,106.02,106.15,104.87,104.41,105.26,-,-,-,-,-,98.26,98.61,98.67,96.36,95.79,95.19,95.43,96.51,-,-,-,-,-,103.25,102.65,102.46,101.22,101.01,100.06,99.96,100.91,-,-,-,-,-
SULAWESI UTARA,115.88,115.15,111.88,112.59,112.76,113.02,114.82,112.24,-,-,-,-,-,113.77,116.83,115.19,111.91,107.7,105.39,105.27,104.11,-,-,-,-,-,168.53,149.96,133.13,143.41,156.77,166.77,185.51,174.01,-,-,-,-,-,108.19,108.82,106.32,106.55,105.98,105.55,104.19,102.23,-,-,-,-,-,106.72,107.76,111.56,113.74,114.43,114.32,118.57,119.65,-,-,-,-,-,106.07,109.25,108.31,108.89,107.41,106.58,107.09,105.26,-,-,-,-,-,97.37,96.71,96.24,97.36,96.79,97.75,97.49,97.6,-,-,-,-,-,105.34,108.2,107.29,107.92,106.52,105.84,106.28,104.62,-,-,-,-,-
SULAWESI TENGAH,114.48,115.88,119.13,122.94,120.38,124.57,118.73,117.57,-,-,-,-,-,95.78,97.65,97.01,95.79,95.44,93.85,93.26,94.4,-,-,-,-,-,147.14,131.55,129.43,137.35,139.3,147.25,140.5,139.68,-,-,-,-,-,125.53,128.87,135.57,142.76,137.94,145.73,135.79,133.03,-,-,-,-,-,103.53,104.9,104.71,104.63,105.1,105.92,104.91,104.07,-,-,-,-,-,92.93,92.77,94.49,94.8,92.67,94.79,92.95,93.65,-,-,-,-,-,92.56,92.03,92.18,93.18,92.31,90.94,90.29,90.92,-,-,-,-,-,92.91,92.71,94.31,94.67,92.64,94.5,92.75,93.44,-,-,-,-,-
SULAWESI SELATAN,116.02,118.51,119.04,116.8,115.53,117.15,117.49,117.24,-,-,-,-,-,109.52,113.33,112.29,103.99,100.66,101.17,103.32,104.3,-,-,-,-,-,144.21,139.68,134.8,142.79,138.51,136.3,126.44,120.1,-,-,-,-,-,136.19,138.58,143.63,154.19,159.6,167.01,165.16,163.04,-,-,-,-,-,107.12,106.95,110.1,112.38,111.65,112.21,111.03,109.67,-,-,-,-,-,110.92,109.85,111.23,112.51,112.8,112.92,113,112.86,-,-,-,-,-,107.07,107.43,108.56,108.6,107.3,105.27,105.02,105.39,-,-,-,-,-,108.68,108.44,109.67,110.23,109.6,108.46,108.35,108.51,-,-,-,-,-
SULAWESI TENGGARA,107.83,108.85,110.86,116.66,114.18,117.59,115.96,116.34,-,-,-,-,-,103.2,103.8,105.51,98.49,96.51,95.89,95.92,96.21,-,-,-,-,-,114.16,113.35,111.08,113.22,117.43,117.98,113.73,109.19,-,-,-,-,-,112.21,114.05,117.96,133.57,129.4,136.73,134.19,135.32,-,-,-,-,-,106.85,105.86,106.46,108.44,107,108.63,106.48,106.28,-,-,-,-,-,94.65,97.2,95.93,97.16,95.94,96.4,97.04,97.79,-,-,-,-,-,110.04,109.03,106.89,108.73,106.77,105.65,105.29,107.21,-,-,-,-,-,97.92,99.71,98.27,99.63,98.26,98.38,98.8,99.81,-,-,-,-,-
GORONTALO,110.42,112.75,107.94,105.92,107.46,109.41,107.15,109.94,-,-,-,-,-,113.28,117.89,106.58,102.1,101.55,102.43,100.7,102.32,-,-,-,-,-,129.33,114.32,145.66,146.35,163.22,177.17,152.95,177.78,-,-,-,-,-,105.57,111.37,108.53,112.09,117.18,119.25,126.42,129.98,-,-,-,-,-,103.34,103.3,102.14,103.44,105.11,106.65,104.71,104.77,-,-,-,-,-,94.23,97.32,97.6,96.53,95.39,95.63,97.87,95.11,-,-,-,-,-,90.9,89.24,87.31,89,88.33,86.95,86.63,87.68,-,-,-,-,-,93.92,96.56,96.63,95.82,94.73,94.82,96.81,94.41,-,-,-,-,-
SULAWESI BARAT,129.49,135.1,138.37,147.8,143.16,148.56,146.99,144.11,-,-,-,-,-,107,109.65,107.83,104.44,103.16,101.84,102.25,102.63,-,-,-,-,-,106.39,105.2,107.47,109.32,106.9,105.38,106.64,107.31,-,-,-,-,-,155.88,165.18,172.57,192.76,184.77,195.72,192.62,186.3,-,-,-,-,-,92.98,93.52,92.93,93.59,93.43,94.52,94.79,95.07,-,-,-,-,-,94.51,96.88,98.33,97.92,95.91,98.27,94.82,97.73,-,-,-,-,-,110.31,110.52,108.16,111.6,109.52,111.21,110.6,110.4,-,-,-,-,-,97.72,99.65,100.32,100.69,98.67,100.89,98.03,100.3,-,-,-,-,-
MALUKU,105.15,103.33,103.4,105.55,106.33,106.13,101.7,99.93,-,-,-,-,-,95.19,94.12,94.77,94.54,92.98,91.69,93.29,92.27,-,-,-,-,-,102.36,97.51,98.06,101.28,99.8,99.89,104.3,103.83,-,-,-,-,-,110.04,108.33,108.21,111.59,114.27,114.88,102.85,99.7,-,-,-,-,-,101.75,101.52,100.79,101.99,100.76,101.01,100.48,100.28,-,-,-,-,-,114.72,113.81,113.18,114.7,117.31,115.42,116.02,115.43,-,-,-,-,-,98.28,95.75,97.08,96.9,98.06,94.42,91.01,93.6,-,-,-,-,-,113.32,112.27,111.81,113.19,115.67,113.63,113.9,113.58,-,-,-,-,-
MALUKU UTARA,102.8,102.86,103.66,104.16,102.92,104.76,103.68,102.06,-,-,-,-,-,105.31,105.45,106.12,106.65,106.84,107.12,107.26,107.66,-,-,-,-,-,111.01,107.32,103.44,99.17,103,107.47,112.59,111.33,-,-,-,-,-,102.37,102.79,104.24,105.21,103.31,105.04,103.29,101.28,-,-,-,-,-,96.91,96.26,96.39,96.94,97.17,100.27,99.1,99.08,-,-,-,-,-,101.22,100.93,98.59,98.16,98.09,99.04,99.17,99.65,-,-,-,-,-,103.49,103.38,103.69,104.1,103.71,105.46,106.3,104.91,-,-,-,-,-,101.24,100.95,98.64,98.22,98.14,99.1,99.24,99.7,-,-,-,-,-
PAPUA BARAT,100.35,99.35,99.41,100.06,100.58,101.61,101.35,101.66,-,-,-,-,-,106.99,106.02,105.58,104.85,104.54,104.74,104.66,104.64,-,-,-,-,-,97,94.72,95.87,97.99,100.56,101.95,101.24,101,-,-,-,-,-,98.6,98.48,98.29,97.45,96.89,97.71,97.45,97.96,-,-,-,-,-,106,106.03,105.47,105.85,106.05,109.65,109.26,109.21,-,-,-,-,-,96.5,96.67,95.47,96.16,93.81,92.52,93.34,95.71,-,-,-,-,-,97.96,97.12,96.98,96.96,99.52,99.04,98.65,98.44,-,-,-,-,-,96.57,96.69,95.55,96.2,94.1,92.85,93.61,95.84,-,-,-,-,-
PAPUA BARAT DAYA,99.35,99.15,99.03,98.88,98.62,98.77,100.94,98.75,-,-,-,-,-,106.69,105.76,106.38,106.22,105.29,105.27,105.78,105.91,-,-,-,-,-,94.1,94,93.35,93.07,93.46,94.05,99.66,94.39,-,-,-,-,-,107.61,109.04,109.85,109.71,109.2,109.23,109.07,109.27,-,-,-,-,-,106.27,106.16,106.44,106.37,105.96,105.93,105.64,106.13,-,-,-,-,-,95.97,95.85,95.6,95.72,94.9,94.46,93.49,92.8,-,-,-,-,-,98.44,98.29,98.07,97.87,97.4,97.36,97.06,97.29,-,-,-,-,-,96.07,95.94,95.7,95.8,95,94.57,93.63,92.98,-,-,-,-,-
PAPUA,101.84,101.48,100.75,101.05,101.24,101.24,101.54,101.65,-,-,-,-,-,100.38,99.75,98.12,97.64,97.42,97.23,97.49,97.5,-,-,-,-,-,98.7,96.49,94.78,95.64,97.67,98.48,98.69,98.2,-,-,-,-,-,98.73,98.78,99.62,100.65,100.32,100.02,100.47,101.13,-,-,-,-,-,106.1,106.15,106.26,106.38,105.63,105.54,105.9,105.92,-,-,-,-,-,108.22,109.56,107.78,107.26,107.03,106.65,106.81,107,-,-,-,-,-,103.78,103.86,104.18,104,104.5,104.68,105.37,105.44,-,-,-,-,-,107.87,109.12,107.5,107.01,106.83,106.5,106.69,106.88,-,-,-,-,-
PAPUA SELATAN,101.37,100.38,98.54,100.56,101.34,101.53,100.99,102.19,-,-,-,-,-,97.82,98.28,96.62,98.52,98.48,95.13,95.66,95.98,-,-,-,-,-,102.01,97.8,94.85,97.15,100.45,103.76,100.34,103.97,-,-,-,-,-,102.23,101.78,100.34,101.17,100.4,100.62,101.27,101.35,-,-,-,-,-,104.57,104.86,104.17,107.53,106.99,110.3,110.14,110.28,-,-,-,-,-,109.13,109.46,108.46,109.45,108.86,111.11,112.97,112.73,-,-,-,-,-,105.15,105.26,104.51,105,104.6,103.92,104.11,104.13,-,-,-,-,-,109.06,109.38,108.39,109.37,108.78,110.97,112.8,112.56,-,-,-,-,-
PAPUA TENGAH,100.74,100.43,99.37,99.02,99.58,100.41,100.14,100.42,-,-,-,-,-,99.66,99.65,97.75,97.13,97.45,98.17,97.99,98.09,-,-,-,-,-,97.1,91.25,91.99,93.97,97.33,98.86,99,102.11,-,-,-,-,-,99.95,100,99.4,98.72,95.26,96.86,96.15,94.66,-,-,-,-,-,105.66,106.53,107.44,107.93,109.01,110.45,109.73,109.06,-,-,-,-,-,107.14,107.91,109.8,107.44,106.94,106.46,105.89,107.14,-,-,-,-,-,104.1,104.14,104.07,104.06,103.34,105.01,103.88,104.22,-,-,-,-,-,107.05,107.8,109.63,107.34,106.83,106.42,105.83,107.05,-,-,-,-,-
