38 Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NTP (Nilai Tukar Petani) menurut Provinsi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMPUNG,103.29,103.63,104.29,104.32,105.99,108.96,109.93,110.96,113.45,114.45,115.4,117.13,109.36,97.33,98.12,97.98,96.7,98.47,99.81,100.07,102.78,107.42,109.08,108.86,109.6,102.22,107.68,105.38,103.99,102.93,104.23,110.44,110.5,112.66,114.79,117.19,128.65,134.62,112.83,111,111.55,113.41,115.07,116.97,121.72,124.15,123.62,124.87,125.37,126.63,129.44,120.37,98.86,97.97,98.54,98.71,99.73,101.74,101.25,100.51,99.33,98.95,98.36,98.27,99.35,107.28,108.54,108.93,110.57,111.23,110.74,110.7,111.43,112.71,112.53,111.51,111.17,110.62,96.39,96.22,98.02,96.73,96.54,98.24,98,99.27,99.3,99.54,98.95,99.77,98.09,100.4,100.76,102.04,101.83,101.95,102.84,102.67,103.75,104.24,104.31,103.57,103.96,102.7
KEP. BANGKA BELITUNG,124.1,121.31,123.43,121.1,114.8,111.42,113.91,115.43,118.04,118.2,118.23,120.06,118.32,89.93,90,92.45,94.59,92.76,92.15,93.03,93.91,98.01,99.07,98.39,100.28,94.57,108.79,104.92,101.64,101.39,104.02,106.32,104.58,105.73,106.03,111.29,116.24,122.26,107.79,129.15,125.83,128.59,125.31,117.25,112.69,115.9,117.57,120.66,120.63,120.69,122.5,121.37,105.36,103.71,104.74,105.46,106.82,109.79,107.86,106.07,105.03,106.28,105.31,107.63,106.18,108.66,110.04,110.97,113.01,111.32,110.9,112.37,114.28,115.32,112.69,109.24,107.99,111.4,89.72,89.25,89.25,89.55,89.34,89.06,89.33,90.27,90.14,90.11,89.47,89.42,89.58,108.03,109.35,110.25,112.23,110.59,110.17,111.61,113.48,114.48,111.94,108.58,107.37,110.67
KEP. RIAU,104.36,104.26,105.62,105.01,104.51,105.66,104.78,104.73,104.26,103.05,103.5,104.16,104.49,98.8,98.5,98.72,98.84,98.8,98.75,98.71,98.26,97.81,97.86,97.37,97.32,98.31,110.67,109.63,112.75,107.29,104.05,105.76,102.83,102.66,102.16,102.02,108.1,117.08,107.08,93.6,94.83,95.64,99.38,100.96,102.84,103.6,103.83,102.98,100.18,98.71,97,99.47,101.11,100.77,100.78,101.08,100.82,101.66,101.83,101.43,100.95,100.63,99.08,98.53,100.72,112.06,111.51,112.8,111.5,110.95,111.4,110.04,110.02,109.86,108.72,107.3,104.14,110.01,93.86,94.77,93.51,94.57,96.43,96.57,96.37,96.55,97.12,96.29,96.85,96.08,95.75,111.12,110.66,111.81,110.63,110.21,110.64,109.35,109.33,109.22,108.09,106.77,103.73,109.28
DKI JAKARTA,107.57,106.76,107.09,108.14,107.02,106.77,108.71,109.83,108.3,108.32,106.72,107.14,107.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105.27,105.37,106.34,106.36,106.24,105.71,106.93,107.83,107.5,107.08,104.75,105.09,106.2,109.13,107.7,107.6,109.34,107.54,107.48,109.91,111.18,108.84,109.16,108.06,108.52,108.7,107.57,106.76,107.09,108.14,107.02,106.77,108.71,109.83,108.3,108.32,106.72,107.14,107.7
JAWA BARAT,104.96,106.7,105.17,104.26,104.43,104.99,104.94,106.38,109.43,111.74,112.51,113.86,107.46,104.88,107.69,104.25,103.31,103.47,103.21,103.7,105.5,110.85,114.32,113.94,114.19,107.46,109.84,108.94,113.77,110.53,109.69,112.61,110.18,111.98,109.65,109.83,118.35,127.38,112.75,96.14,95.97,96.7,97.62,98.26,100.35,101.68,101.61,101.33,101.62,102.01,102.45,99.66,102.47,102.21,103.1,103.81,104.99,107.12,105.96,105.75,103.87,103.22,102.13,102,103.88,110.36,111.76,111.32,113.08,113.42,113.87,113.82,115.31,115.59,116.93,116.89,113.4,113.82,110.01,109.86,110.59,110.56,110.68,110.26,110.86,111.47,111.28,112.01,112.31,112.75,111.06,110.11,110.38,110.79,111.25,111.43,111.25,111.67,112.53,112.46,113.36,113.57,112.93,111.82
JAWA TENGAH,108.72,109,107.52,107.71,108.84,109.57,108.93,110.71,113.33,115.64,116.29,117.11,111.14,110.7,111.94,109.05,109.99,110.45,110.46,110.36,113.49,119.65,123.54,122.47,122.97,114.63,119.32,117.17,117.26,112.79,117.43,118.54,113.24,112.78,107.5,108.24,116.78,120.62,115.13,101.95,102.15,101.21,102.47,102.94,103.38,105.22,107.1,108.47,109.86,109.82,110.04,105.41,95.39,94.67,95.89,97.08,97.91,101.25,101.88,101.05,99.76,98.8,98.49,98.1,98.36,106.74,106.35,107.11,106.69,106.58,106.39,105.21,105.3,105.17,104.83,104.38,104.22,105.74,109.06,108.65,110.74,113.43,111.77,110.66,110.19,111.63,112.15,112.43,112.03,110.53,111.11,108.08,107.67,109.2,110.57,109.57,108.85,108.09,108.95,109.19,109.21,108.79,107.86,108.84
DI YOGYAKARTA,101.42,102.96,102.14,102.9,102.61,102.8,102.37,103.38,105.55,106.6,105.68,105.67,103.68,100.2,103.19,100.62,101.79,100.28,99.02,99,101.72,106.39,107.94,105.68,106.26,102.69,124.83,125.61,127.8,127.68,125.29,127.19,122.26,124.88,120.08,123.52,132.38,130.78,126.04,98.95,98.77,101.47,102.79,103.97,104.62,103.86,103.32,105.45,108.18,104.36,104.06,103.34,97.17,96.15,97.45,97.46,100.55,103.58,103.9,100.64,99.51,98.01,97.51,96.74,99.06,116.23,118.8,117.7,117.31,114.15,116.6,117.9,120.72,120.26,116.79,117,113.4,117.23,91.29,90.77,90.61,90.54,89.97,90.05,89.85,89.95,89.73,89.84,89.08,88.98,90.05,92.57,92.21,92.01,91.91,91.21,91.41,91.29,91.52,91.3,91.23,90.52,90.25,91.45
JAWA TIMUR,106.41,106.37,106.82,106.66,107.39,107.78,107.43,109.1,111.19,113.34,114.75,116.05,109.47,107.51,107.69,107.15,107.82,108.3,107.83,108.48,111.36,116.76,120.23,119.6,120.14,111.94,116.52,116.31,122.45,115.33,117.78,120.6,111.9,113.23,106.56,110.85,126.34,135.38,117.79,101.37,101.41,101.5,101.63,101.04,100.93,101.22,103.07,104.75,104.63,106.59,107.2,102.96,101.62,101.08,101.32,102.29,103.43,104.97,105.85,104.99,103.83,102.92,102.62,102.48,103.12,100.61,101.63,101.71,102.22,101.39,100.1,101.88,101.7,100.01,99.92,98.11,97.69,100.57,99.19,98.87,98.99,99.54,98.23,98.15,97.39,97.1,97.22,96.61,96.81,96.88,97.91,99.85,100.15,100.25,100.78,99.7,99.05,99.47,99.23,98.51,98.15,97.41,97.25,99.14
BANTEN,103.08,104.2,102.47,102.63,102.68,103.55,104.06,105.62,109.16,111.88,111.59,111.78,106.09,105.52,107.49,104.73,104.4,104.85,106.07,106.76,109.5,114.73,118.72,118.02,118.43,109.97,96.84,94.2,95.31,94.87,95.2,95.41,95.39,94.46,96.41,98.09,101.11,100.36,96.49,105.43,105.42,104.82,110.04,106.09,104.94,103.14,104.21,103.85,102.76,101.72,102.35,104.55,95.15,96.83,96.77,97.52,97.14,98.25,99.83,97.89,96.56,95.99,94.73,94.69,96.77,99.64,98.95,98.19,98.91,98.13,98.27,98.45,98.91,97.58,97.81,97.51,97.69,98.33,101.48,101.33,102.79,103.18,105.15,103.83,103.7,103.49,104.74,103.01,101.12,99.08,102.74,100.19,99.66,99.55,100.18,100.21,99.92,100.01,100.27,99.71,99.36,98.58,98.1,99.64
BALI,96.17,97.02,98.45,98.76,98.86,100.1,98.65,99.04,100.54,101.35,101.9,102.91,99.5,94.37,96.92,96.91,96.17,96.13,96.51,96.73,98.3,103.57,106.16,105.47,105.29,99.41,99.85,98.66,103.42,100.96,98.02,95.79,90.14,88.39,86.26,85.76,94.18,105.57,95.58,93.47,95.12,97.86,100.32,100.89,105.47,103.95,104.76,108.46,110.63,111.49,108.88,103.49,97.8,97.23,97.83,98.97,100.2,101.73,100.55,100.55,98.58,97.33,95.31,95.38,98.44,100.46,102.83,99.75,100.48,102.74,101.66,102.51,101.81,101.29,100.64,97.5,94.65,100.51,102.85,104.36,105.01,105.15,105.3,105.59,105.36,106.32,105.8,105.56,105.48,105.43,105.19,100.72,102.99,100.32,100.98,103.01,102.09,102.81,102.29,101.77,101.17,98.35,95.8,101.01
NUSA TENGGARA BARAT,110.43,111.3,110.63,111.9,113.6,115.1,114.29,115.63,118.08,120.39,121.12,122.81,115.47,110.14,112.12,110.28,112.31,114.27,115.18,115.15,117.73,123.31,128.02,127.02,127.35,117.78,138.48,137.76,141.27,140.06,143.03,146.58,135.33,133.43,124.88,120.81,136.08,153.36,137.6,90.4,90,89.66,89.78,90.65,91.95,93.84,96.07,97.23,97.15,98.06,96.91,93.51,102.77,101.98,102.54,103.09,104.03,106.81,107.77,106.97,106.9,106.77,105.56,105.07,105.04,116.61,114.51,113.93,115.33,115.36,115.85,117.05,116.07,113.9,111.57,110.09,108.25,114.02,106.12,104.79,104.94,105.51,105.34,103.49,102.94,104.07,102.18,102.2,103.28,102.97,103.98,114.29,112.36,111.94,113.16,113.15,113.12,113.93,113.42,111.31,109.51,108.59,107.08,111.8
NUSA TENGGARA TIMUR,95.56,95.7,95.98,96.08,96.69,96.58,96.86,97.14,97.52,97.38,97.54,98.46,96.8,94.43,94.54,95.78,95.32,95.78,94.84,95.53,95.5,96.63,97.32,97.47,99.21,96.04,101.67,101.63,102.05,101.38,101.18,101.85,101.27,101.47,101.26,99.6,101.19,104.28,101.57,90.31,90.89,89.31,90.26,91.39,92.7,92.66,93.41,92.49,90.87,90.95,90.53,91.31,109.35,109.01,108.73,110.14,110.58,111.29,110.6,111.51,111.37,111.28,111.36,110.59,110.49,93.19,92.01,91.24,91.3,91.84,92.04,93.84,94.26,94.22,93.32,91.57,90.27,92.42,106.42,107.94,107.2,107.16,109.71,108.29,103.65,103.52,103.23,100.24,99.81,100.28,104.77,96.51,96.01,95.25,95.28,96.33,96.11,96.3,96.58,96.48,95.06,93.65,92.79,95.52
KALIMANTAN BARAT,139.72,140.12,142.38,142.27,137.11,133.1,134.15,135.31,139.25,139.5,141.78,143.62,139.03,91.14,91.02,91.31,92.69,93.92,94.05,94.83,95.02,99.79,102.38,103.12,102.54,96.02,105.68,106.2,106.7,107.07,108.56,107.76,105.11,105.48,105.07,105.29,107.15,109.51,106.63,165.6,166.37,169.73,168.93,160.2,153.81,155.29,157.05,161.41,160.79,164.01,166.91,162.49,101.77,100.56,100.6,101.65,102.31,103.75,104.36,102.74,101.79,101.03,101.22,102.65,102.04,103.41,102.51,103.39,103.24,102.62,102.63,102.51,103.57,103.32,102.98,101.55,101.1,102.73,96.54,96.26,96.64,95.28,95.21,95.54,94.68,95.9,95.53,95.12,95.36,95.45,95.62,102.17,101.38,102.17,101.79,101.28,101.35,101.09,102.18,101.91,101.56,100.43,100.07,101.44
KALIMANTAN TENGAH,118.93,119.32,121.83,123.3,118.98,115.25,114.83,115.64,115.41,117.76,119.99,121.67,118.57,99.3,99.64,97.75,99.51,99.73,99.7,97.08,95.74,96.55,99.75,100.65,100.78,98.85,106.41,107.12,110.32,109.45,109.62,110.34,108.84,109.3,110.55,113.27,114.04,112.29,110.14,133.83,134.6,139.43,141.45,133.76,126.5,126.93,129.19,128.88,131.26,134.86,137.88,133.21,105.51,103.91,103.41,103.33,102.25,104.59,105.15,103.55,101.06,102.26,102.24,103.63,103.4,93.36,93.43,95.6,96.57,94.96,94.02,93.74,93.37,92.12,92.91,93.27,92.59,93.82,96.09,96.84,96.27,96.37,96.27,96.26,95.24,96.53,97.27,96.59,97,97.18,96.49,93.88,94.07,95.72,96.53,95.21,94.45,94.03,93.97,93.1,93.6,93.97,93.46,94.33
KALIMANTAN SELATAN,107.94,109.19,110.12,108.78,107.27,107.38,108.49,108.66,108.81,111.56,112.37,113.16,109.48,109.47,111.82,112.8,110.1,108.58,108.94,110.33,110.6,111.43,114.38,114.3,114.05,111.4,94.04,94.18,96.84,97.18,98.81,99.26,97.67,99.09,100.91,103.68,105.95,106.81,99.55,110.7,111.44,112.69,112.13,108.79,108.46,110.09,109.97,109.27,113.07,115.62,117.66,111.66,102.33,102.32,100.94,100.95,103.31,105.18,106.41,105.76,103.79,104.64,102.69,104.31,103.56,99.4,97.27,97.66,99.9,101.12,99.86,98.26,99.1,99.18,97.1,97.7,98.99,98.8,103.69,101.62,100.17,101.39,101.35,99.23,99.11,99.11,98.03,98.21,98.16,100.11,100,100.28,98.16,98.18,100.21,101.17,99.73,98.44,99.1,98.94,97.33,97.79,99.22,99.04
KALIMANTAN TIMUR,129.77,131.87,133.01,131.08,127.81,125.5,124.72,125.95,128.79,129.23,130.17,130.67,129.04,93.36,94.55,94.71,95.21,95.7,97.49,98.76,98.97,100.4,100.35,101.61,101.97,97.77,110.79,110.02,111.64,112.14,113.28,111.37,107,109.05,112.3,112.8,114.31,117.46,111.86,171.94,176.56,178.85,173.14,164.56,157.22,155.7,158.88,165.17,165.71,167.49,168.14,166.92,109.56,109.51,108.42,108.68,108.13,110.9,110.66,108.78,107.17,108.63,107.22,105.84,108.62,97.19,98.31,99.15,101.39,102.08,102.57,103.2,102.47,100.9,99.85,99.59,99.35,100.51,97.55,96.8,98.25,98.25,97.51,98.43,99.11,98.95,98.24,99.67,99.33,99.78,98.49,97.3,97.83,98.87,100.39,100.62,101.25,101.89,101.35,100.05,99.79,99.51,99.49,99.86
KALIMANTAN UTARA,112.5,113.47,113.34,112.59,111.41,111.37,111.05,111.13,111.07,111.92,111.66,111.57,111.92,98.49,98.4,97.97,97.92,97.68,97.42,97.54,97.26,97.17,97.51,97.72,98.17,97.77,101.86,105.21,105.15,105.63,100.84,102.9,100.49,101.38,101.64,102.6,104.03,104.5,103.02,173.7,177.15,179.11,171.11,168.35,166.41,166.59,169.5,168.56,171.84,167.76,167.7,170.64,104.59,105.4,103.84,105.1,105.03,107.68,108.05,107.5,106.69,106.63,106.36,106.02,106.08,107.25,107.73,108.39,110.96,111.07,110.68,109.99,108.31,107.75,108.41,109.83,108.25,109.05,101.9,101.11,99.98,98.96,98.14,96.84,96.61,96.24,98.08,98.47,97.96,98.06,98.52,104.6,104.46,104.24,105.04,104.68,103.83,103.36,102.33,102.96,103.48,103.94,103.19,103.84
SULAWESI UTARA,104.78,105.63,106.12,106.55,107.43,110.17,109.93,110.55,111.25,112.09,113.12,112.84,109.22,101.65,103.89,105.03,108.39,108.8,109.88,107.67,107.01,110.29,113.62,113.73,111.99,108.52,116.09,112,116.05,112.96,118.51,127.97,126.13,133.5,124.62,126.88,135.67,153.94,125.43,102.63,104.18,104.02,103.79,104.3,107.1,108.26,108.49,109.68,109.89,110.06,106.49,106.59,106.66,106.24,104.8,104.97,104.4,104.41,103.55,102.22,105.74,103.55,104.58,105.02,104.68,112.03,112.51,112.07,113.67,113.04,113.4,113.06,112.09,112.47,110.5,108.35,106.56,111.63,97.98,99.64,98.61,97.21,96.73,96.06,96.16,97.35,96.62,96.86,96,95.5,97.05,110.84,111.43,110.94,112.28,111.66,111.94,111.63,110.85,111.13,109.35,107.31,105.63,110.4
SULAWESI TENGAH,101.22,101.37,101.83,102.22,103.02,105.3,107.13,107.9,108.98,110.18,112.14,114.63,106.35,94.44,94.67,95.34,96.12,96.42,97.54,97.06,96.46,97.3,97.37,97.21,96.18,96.34,112.32,110.72,114.44,107.8,111.22,113.04,118.8,120.21,114.07,117.37,132.6,159.33,119.4,102.73,103.04,103.65,104.17,105.2,108.85,112.21,113.86,116.37,118.77,121.28,124.16,111.23,101.04,102.02,101.49,102.94,103.72,104.72,105.03,104.35,104.65,104.2,103.6,102.5,103.36,108.43,107.34,103.89,106.98,105.71,104.47,102.88,104.19,102.95,99.87,97.71,94.82,103.24,105.41,106.15,104.98,104.73,103.62,102.85,99.17,98.17,97.21,95.55,94.61,93.25,100.46,108.2,107.25,103.97,106.8,105.55,104.34,102.6,103.73,102.51,99.54,97.48,94.7,103.02
SULAWESI SELATAN,102.35,103.18,105.02,105.07,104.79,106.13,107.46,108.06,111.27,113.64,113.74,114.25,107.93,93.1,94.51,96.79,97.3,97.23,97.55,99.31,100.15,105.36,109.08,108.4,107.8,100.56,127.87,127.33,133.62,129.51,126.96,129.51,123.36,119.91,114.25,115.32,122.27,134.91,125.4,120.43,120.86,121.52,120.32,119.22,123.54,125.73,127.65,129.73,130.67,132.23,134.12,125.53,104.96,104.3,104.96,105.75,107.18,108.94,109.72,108.95,108.55,108.61,108.15,107.61,107.31,108.71,108.71,107.98,110.86,110.94,113.28,113.79,113.86,114.55,113.46,111.03,110.72,111.5,112.76,112.62,112.9,112.99,112.06,111.14,112.65,111.58,110.88,109.23,109.11,108.29,111.35,111.08,111,110.85,112.1,111.59,112.03,113.13,112.53,112.41,111,109.91,109.31,111.41
SULAWESI TENGGARA,99.03,98.97,99.51,99.85,100.01,101.19,101.4,102.67,103.27,104.92,106.23,106.47,101.97,96.84,96.42,99.05,98.46,97.63,97.47,97.03,97.78,98.39,101.51,102.34,102.44,98.79,109.81,110.08,109.2,108.57,109.1,109.36,105.69,105.81,105.14,106.98,109.43,113.78,108.58,95.08,95.49,95.6,96.33,97.33,99.31,100.75,103.04,104.75,106.96,109.61,109.75,101.2,108.12,108.09,107.75,108.23,107.37,109.33,108.74,108.5,107.77,106.96,106.47,106.6,107.82,101.21,99.3,98.81,99.99,100.13,101.15,101.31,101.8,99.91,98.25,96.11,95,99.4,118.21,118.87,116.03,117.87,117.28,116.91,114.97,115.9,113.51,111.36,110.63,109.14,115.04,104.82,103.45,102.47,103.8,103.78,104.5,104.21,104.8,102.8,101.03,99.19,98,102.73
GORONTALO,99.98,100.44,104.35,105.11,105.82,106.2,105.4,106.57,108.27,109.36,111.17,111.32,106.19,95.08,95.55,102.21,104.6,106.23,106.84,104.99,106.07,109.44,111.14,113.47,111.39,105.61,113.74,108.98,115.01,105.86,108.18,100.3,108.16,113.51,105.28,118.22,130.8,157.54,115.52,103.2,106.86,108.18,105.53,104.66,105.61,105.8,107,109.02,108.04,108.19,105.65,106.48,107.68,108.46,107.11,107.47,106.89,110.32,109.26,108.54,108.82,105.6,104.51,103.03,107.29,102.8,103.59,99.91,102.7,99.58,97.34,95.91,98.66,100.21,98.68,95.58,95.94,99.22,94.46,93.2,93.68,94.22,93.63,94.22,94.16,95,93.67,94.07,92.95,90.61,93.65,102.02,102.62,99.33,101.9,99.02,97.04,95.75,98.32,99.6,98.24,95.33,95.44,98.7
SULAWESI BARAT,116.44,117.25,121.27,119.63,116.39,115.96,118.59,121.52,126.59,126.36,128.03,129.6,121.47,93.66,96.35,98.41,99.59,99.79,99.52,98.35,98.75,102.42,104.45,104.29,105.65,100.1,107,109.02,107.52,107.2,108.38,106.68,103.44,104.07,106.98,107.65,107.86,110.1,107.15,135.65,135.71,143.07,139.33,132.74,131.97,138.09,143.76,151.57,150.42,154.07,156.67,142.74,93.38,93.81,93.51,93.07,92.8,93.17,92.84,92.52,93.68,93.48,94.14,93.03,93.28,109.61,107.65,103.97,103.57,104.21,104.32,104.54,103.3,100.83,97.42,94.53,94.23,102.33,109,111.01,110.72,110.42,111.21,114.03,112.95,114.87,114.76,114.86,113.16,110.56,112.3,109.48,108.34,105.35,104.98,105.64,106.3,106.26,105.66,103.68,100.98,98.32,97.55,104.37
